frame,sign,kx,ky,sbxframe
15825,1,-10,-11,4209
15840,1,2,-8,4212
15855,-1,-11,-5,4216
15870,1,6,6,4220
15885,-1,-4,-7,4224
15900,1,8,-6,4228
15915,1,-10,4,4232
15930,1,7,-7,4236
15945,1,-2,-9,4239
15960,-1,2,-4,4243
15975,-1,5,-12,4247
15990,-1,-5,11,4251
16005,1,-2,-2,4255
16020,-1,3,11,4259
16035,-1,0,-12,4263
16050,-1,1,5,4267
16065,1,1,-1,4270
16080,-1,-6,12,4274
16095,1,7,7,4278
16110,1,-4,12,4282
16125,1,10,9,4286
16140,-1,-3,-5,4290
16155,-1,6,5,4294
16170,1,6,-11,4297
16185,1,-2,10,4301
16200,1,4,-12,4305
16215,1,-5,-4,4309
16230,1,12,-6,4313
16245,1,12,12,4317
16260,-1,2,-12,4321
16275,1,6,3,4325
16290,1,11,-6,4328
16305,1,0,-11,4332
16320,-1,9,-10,4336
16335,-1,7,8,4340
16350,1,-1,8,4344
16365,-1,6,3,4348
16380,1,2,4,4352
16395,-1,-6,2,4356
16410,1,6,7,4359
16425,-1,-4,-1,4363
16440,-1,-10,4,4367
16455,1,8,10,4371
16470,-1,10,2,4375
16485,-1,-12,-1,4379
16500,1,-2,-4,4383
16515,-1,3,4,4386
16530,-1,1,12,4390
16545,-1,-4,9,4394
16560,-1,-12,2,4398
16575,-1,-8,8,4402
16590,1,9,6,4406
16605,1,2,3,4410
16620,1,2,8,4414
16635,1,0,-3,4417
16650,1,3,-6,4421
16665,-1,12,1,4425
16680,-1,-5,-9,4429
16695,1,-9,7,4433
16710,1,-12,-5,4437
16725,1,0,-3,4441
16740,1,5,-11,4444
16755,-1,3,-10,4448
16770,1,10,-5,4452
16785,1,-11,9,4456
16800,-1,8,11,4460
16815,-1,-4,6,4464
16830,-1,0,3,4468
16845,-1,0,4,4472
16860,-1,1,6,4475
16875,1,-1,-6,4479
16890,1,-4,0,4483
16905,1,8,-5,4487
16920,-1,6,6,4491
16935,1,8,0,4495
16950,-1,-1,1,4499
16965,-1,7,1,4502
16980,-1,-6,-10,4506
16995,1,6,9,4510
17010,1,0,-11,4514
17025,-1,-4,8,4518
17040,1,-6,12,4522
17055,-1,-12,2,4526
17070,1,0,-12,4530
17085,-1,8,6,4533
17100,1,1,11,4537
17115,-1,-2,6,4541
17130,1,1,0,4545
17145,-1,-7,12,4549
17160,-1,12,2,4553
17175,1,10,-12,4557
17190,1,-10,6,4560
17205,-1,1,10,4564
17220,-1,6,-3,4568
17235,-1,-11,-10,4572
17250,-1,-3,3,4576
17265,-1,-4,9,4580
17280,1,-3,-10,4584
17295,1,-6,5,4588
17310,-1,-2,-9,4591
17325,-1,10,-11,4595
17340,-1,3,2,4599
17355,-1,6,-5,4603
17370,-1,0,-10,4607
17385,-1,4,10,4611
17400,1,8,-7,4615
17415,-1,-11,0,4619
17430,-1,-4,7,4622
17445,-1,-3,-1,4626
17460,-1,-2,-8,4630
17475,-1,4,4,4634
17490,1,4,12,4638
17505,1,-11,-12,4642
17520,1,11,3,4646
17535,1,-6,0,4649
17550,-1,-7,-3,4653
17565,-1,-8,1,4657
17580,1,-2,-3,4661
17595,1,7,-5,4665
17610,-1,-11,-5,4669
17625,-1,-3,-11,4673
17640,-1,3,-11,4677
17655,-1,-11,-1,4680
17670,1,2,-7,4684
17685,1,6,8,4688
17700,1,-1,8,4692
17715,-1,12,-12,4696
17730,1,-1,5,4700
17745,-1,-2,4,4704
17760,1,-6,6,4707
17775,-1,1,-11,4711
17790,-1,3,-1,4715
17805,1,10,-1,4719
17820,-1,-4,10,4723
17835,1,-11,4,4727
17850,-1,2,3,4731
17865,-1,-4,-7,4735
17880,1,-4,9,4738
17895,1,2,5,4742
17910,1,6,-9,4746
17925,1,12,1,4750
17940,1,-10,9,4754
17955,1,6,7,4758
17970,-1,-4,5,4762
17985,1,-2,-12,4765
18000,1,12,2,4769
18015,1,-8,-12,4773
18030,-1,12,7,4777
18045,-1,4,-1,4781
18060,1,9,3,4785
18075,-1,5,6,4789
18090,-1,-4,-6,4793
18105,-1,-6,-3,4796
18120,1,1,-4,4800
18135,-1,-4,12,4804
18150,-1,7,-12,4808
18165,1,5,4,4812
18180,1,0,-12,4816
18195,-1,-8,-11,4820
18210,-1,0,-5,4823
18225,1,5,9,4827
18240,1,7,-12,4831
18255,1,9,11,4835
18270,1,2,7,4839
18285,-1,-4,-9,4843
18300,1,9,9,4847
18315,1,-6,-8,4851
18330,1,8,0,4854
18345,-1,-10,-4,4858
18360,1,-1,-1,4862
18375,-1,-1,-5,4866
18390,1,5,-8,4870
18405,1,-1,-11,4874
18420,-1,8,6,4878
18435,1,-1,-5,4881
18450,-1,4,-4,4885
18465,1,11,10,4889
18480,1,1,-6,4893
18495,-1,3,1,4897
18510,-1,6,0,4901
18525,1,-1,12,4905
18540,1,-3,-2,4909
18555,-1,10,-3,4912
18570,1,7,-2,4916
18585,1,-6,-10,4920
18600,1,6,8,4924
18615,-1,-10,-3,4928
18630,-1,7,5,4932
18645,-1,-6,6,4936
18660,-1,7,4,4940
18675,1,12,6,4943
18690,1,-5,0,4947
18705,-1,-5,10,4951
18720,-1,2,-11,4955
18735,1,0,1,4959
18750,1,2,-7,4963
18765,1,0,-4,4967
18780,1,0,0,4970
18795,-1,6,-8,4974
18810,1,-8,2,4978
18825,-1,2,-5,4982
18840,-1,-7,-8,4986
18855,-1,3,4,4990
18870,-1,-8,3,4994
18885,1,-7,4,4998
18900,-1,-3,-9,5001
18915,1,-8,-5,5005
18930,1,7,1,5009
18945,1,-8,-5,5013
18960,-1,-5,3,5017
18975,1,1,3,5021
18990,1,2,3,5025
19005,1,-1,10,5028
19020,1,-5,-8,5032
19035,-1,10,0,5036
19050,-1,-11,9,5040
19065,-1,-2,-11,5044
19080,1,-7,2,5048
19095,1,6,11,5052
19110,-1,6,-8,5056
19125,-1,-5,-7,5059
19140,-1,3,-9,5063
19155,1,3,0,5067
19170,1,0,-9,5071
19185,1,-4,10,5075
19200,1,-6,-5,5079
19215,1,11,-12,5083
19230,-1,-5,10,5086
19245,1,10,-6,5090
19260,-1,9,2,5094
19275,-1,-3,8,5098
19290,-1,5,10,5102
19305,1,-9,-2,5106
19320,1,-9,-4,5110
19335,1,-8,-6,5114
19350,-1,-2,4,5117
19365,1,-7,7,5121
19380,-1,-9,5,5125
19395,-1,-5,10,5129
19410,-1,7,-8,5133
19425,1,12,6,5137
19440,-1,-8,-8,5141
19455,1,-9,-9,5144
19470,1,4,-1,5148
19485,-1,4,-4,5152
19500,1,12,10,5156
19515,1,-11,4,5160
19530,1,-6,-3,5164
19545,1,11,11,5168
19560,1,10,2,5172
19575,-1,-2,-10,5175
19590,-1,-10,-10,5179
19605,1,-4,-8,5183
19620,-1,5,12,5187
19635,-1,-2,-11,5191
19650,-1,11,5,5195
19665,1,9,2,5199
19680,1,10,-4,5203
19695,-1,11,-8,5206
19710,-1,7,-6,5210
19725,-1,-9,-10,5214
19740,-1,-9,11,5218
19755,-1,-4,-8,5222
19770,1,-12,-8,5226
19785,1,1,11,5230
19800,1,-5,2,5233
19815,1,12,-1,5237
19830,-1,-11,11,5241
19845,-1,10,3,5245
19860,-1,-5,1,5249
19875,-1,7,-9,5253
19890,-1,2,9,5257
19905,1,1,-6,5261
19920,-1,11,-12,5264
19935,-1,-11,-6,5268
19950,1,-2,12,5272
19965,-1,2,-8,5276
19980,-1,-2,11,5280
19995,-1,-11,10,5284
20010,-1,-9,-8,5288
20025,-1,10,3,5291
20040,1,10,11,5295
20055,1,8,3,5299
20070,-1,0,-11,5303
20085,-1,-8,4,5307
20100,1,2,0,5311
20115,-1,-3,1,5315
20130,1,12,3,5319
20145,1,-2,-8,5322
20160,-1,12,-1,5326
20175,-1,12,-7,5330
20190,-1,2,8,5334
20205,-1,4,-3,5338
20220,-1,-12,-9,5342
20235,-1,7,4,5346
20250,-1,0,-4,5349
20265,1,2,-2,5353
20280,1,4,-7,5357
20295,-1,7,-9,5361
20310,-1,0,-6,5365
20325,1,-6,9,5369
20340,1,-8,-1,5373
20355,-1,-9,-12,5377
20370,-1,-4,-6,5380
20385,-1,3,-4,5384
20400,-1,-1,-8,5388
20415,-1,-12,-10,5392
20430,-1,-12,1,5396
20445,-1,0,7,5400
20460,1,-2,-1,5404
20475,1,9,-8,5407
20490,-1,-2,-4,5411
20505,1,-2,6,5415
20520,1,5,-6,5419
20535,1,-11,-3,5423
20550,1,6,-9,5427
20565,-1,7,-2,5431
20580,1,-2,-1,5435
20595,-1,-2,2,5438
20610,1,6,12,5442
20625,1,-3,3,5446
20640,-1,3,-2,5450
20655,1,2,0,5454
20670,-1,-12,1,5458
20685,-1,-8,1,5462
20700,-1,3,6,5465
20715,1,3,7,5469
20730,-1,-2,4,5473
20745,-1,6,-11,5477
20760,-1,12,-3,5481
20775,-1,7,-2,5485
20790,-1,1,-10,5489
20805,1,8,3,5493
20820,1,-5,5,5496
20835,-1,-1,7,5500
20850,-1,7,8,5504
20865,-1,8,-8,5508
20880,1,6,-5,5512
20895,-1,-1,-7,5516
20910,1,7,1,5520
20925,1,1,7,5524
20940,1,-12,-1,5527
20955,-1,-4,1,5531
20970,1,0,12,5535
20985,1,-7,1,5539
21000,-1,4,-8,5543
21015,1,-9,10,5547
21030,-1,-9,8,5551
21045,1,3,6,5554
21060,1,-11,-12,5558
21075,-1,-6,-5,5562
21090,-1,3,1,5566
21105,1,-10,3,5570
21120,1,-4,-11,5574
21135,1,8,0,5578
21150,-1,11,12,5582
21165,1,7,12,5585
21180,1,7,12,5589
21195,1,0,12,5593
21210,-1,9,1,5597
21225,1,-11,12,5601
21240,1,6,-6,5605
21255,-1,-1,-9,5609
21270,1,-1,6,5612
21285,1,8,-1,5616
21300,1,-9,-11,5620
21315,1,-1,-12,5624
21330,-1,-5,-2,5628
21345,-1,-2,-3,5632
21360,-1,7,1,5636
21375,-1,11,-9,5640
21390,-1,-1,-3,5643
21405,1,7,2,5647
21420,1,0,7,5651
21435,-1,7,-8,5655
21450,-1,7,5,5659
21465,1,-5,10,5663
21480,1,-10,-9,5667
21495,1,12,0,5670
21510,-1,-1,2,5674
21525,-1,-12,11,5678
21540,-1,-9,-2,5682
21555,-1,12,9,5686
21570,1,-1,-1,5690
21585,1,-3,4,5694
21600,-1,2,-9,5698
21615,1,7,-2,5701
21630,-1,11,1,5705
21645,-1,-2,11,5709
21660,-1,-11,11,5713
21675,-1,-5,10,5717
21690,-1,11,3,5721
21705,1,-7,6,5725
21720,-1,7,6,5728
21735,-1,-9,-9,5732
21750,1,11,-8,5736
21765,-1,9,10,5740
21780,1,-8,-11,5744
21795,-1,11,-8,5748
21810,1,2,0,5752
21825,1,2,7,5756
21840,1,8,2,5759
21855,-1,3,10,5763
21870,-1,-3,1,5767
21885,-1,-10,-11,5771
21900,1,0,-2,5775
21915,-1,-11,9,5779
21930,1,9,6,5783
21945,1,-9,-5,5787
21960,1,1,-4,5790
21975,-1,-9,-10,5794
21990,1,2,9,5798
22005,-1,-9,11,5802
22020,1,10,-11,5806
22035,-1,-12,-4,5810
22050,-1,12,-6,5814
22065,1,-5,4,5817
22080,-1,-7,11,5821
22095,1,-6,0,5825
22110,-1,7,-5,5829
22125,1,-3,12,5833
22140,-1,1,-12,5837
22155,-1,12,4,5841
22170,1,-10,-9,5845
22185,1,-8,-12,5848
22200,1,8,2,5852
22215,-1,2,8,5856
22230,1,-1,12,5860
22245,1,4,-3,5864
22260,1,-3,8,5868
22275,-1,2,11,5872
22290,1,-4,11,5875
22305,1,-7,5,5879
22320,-1,2,0,5883
22335,1,5,3,5887
22350,1,6,-2,5891
22365,1,-11,-1,5895
22380,-1,11,-11,5899
22395,-1,2,12,5903
22410,-1,11,4,5906
22425,1,-10,-4,5910
22440,1,2,-2,5914
22455,-1,-1,3,5918
22470,1,-10,-1,5922
22485,-1,5,-1,5926
22500,-1,9,-2,5930
22515,1,-12,10,5933
22530,1,-9,-8,5937
22545,-1,11,10,5941
22560,1,10,-8,5945
22575,-1,-9,-1,5949
22590,-1,-12,12,5953
22605,1,-9,1,5957
22620,-1,-11,-10,5961
22635,-1,-3,-4,5964
22650,-1,-8,-2,5968
22665,-1,0,-3,5972
22680,1,12,11,5976
22695,-1,-3,-8,5980
22710,-1,-11,0,5984
22725,-1,-1,-11,5988
22740,1,7,10,5991
22755,1,-3,8,5995
22770,-1,-4,9,5999
22785,1,-12,-1,6003
22800,1,-4,9,6007
22815,1,10,-3,6011
22830,-1,3,6,6015
22845,1,5,7,6019
22860,1,12,5,6022
22875,-1,9,0,6026
22890,-1,-5,2,6030
22905,1,-5,-8,6034
22920,-1,-5,10,6038
22935,-1,11,-3,6042
22950,1,9,5,6046
22965,1,2,1,6049
22980,-1,-9,-2,6053
22995,1,-12,-7,6057
23010,-1,-1,-10,6061
23025,-1,5,4,6065
23040,-1,6,5,6069
23055,1,-7,11,6073
23070,-1,4,2,6077
23085,-1,12,12,6080
23100,-1,-3,12,6084
23115,-1,8,12,6088
23130,1,4,11,6092
23145,-1,-3,6,6096
23160,1,10,-7,6100
23175,-1,-1,-8,6104
23190,1,12,-8,6108
23205,-1,5,-5,6111
23220,1,7,6,6115
23235,1,9,6,6119
23250,-1,6,-2,6123
23265,1,-3,-7,6127
23280,1,-4,-6,6131
23295,-1,2,-4,6135
23310,-1,-11,9,6138
23325,1,10,6,6142
23340,1,6,4,6146
23355,1,-10,-1,6150
23370,1,-11,10,6154
23385,-1,5,-3,6158
23400,1,4,-3,6162
23415,-1,7,0,6166
23430,-1,10,8,6169
23445,-1,-7,-3,6173
23460,1,7,-4,6177
23475,-1,1,4,6181
23490,1,-2,4,6185
23505,-1,-3,-1,6189
23520,-1,-1,-5,6193
23535,-1,7,-9,6196
23550,-1,-3,11,6200
23565,1,-5,1,6204
23580,1,6,-5,6208
23595,1,10,-2,6212
23610,1,-5,-2,6216
23625,-1,12,9,6220
23640,-1,10,-3,6224
23655,-1,-4,1,6227
23670,1,3,-5,6231
23685,-1,7,-2,6235
23700,1,8,-1,6239
23715,-1,0,9,6243
23730,-1,4,-7,6247
23745,1,-9,-4,6251
23760,1,-8,-8,6254
23775,-1,0,-2,6258
23790,1,-8,-9,6262
23805,-1,-9,-8,6266
23820,1,-12,5,6270
23835,1,-10,3,6274
23850,-1,10,3,6278
23865,-1,1,6,6282
23880,-1,7,9,6285
23895,-1,3,5,6289
23910,-1,9,5,6293
23925,1,0,-3,6297
23940,-1,2,-6,6301
23955,1,-12,-8,6305
23970,1,6,-9,6309
23985,1,11,10,6312
24000,1,-11,-1,6316
24015,-1,2,-9,6320
24030,1,-8,-6,6324
24045,-1,0,7,6328
24060,-1,-5,-11,6332
24075,-1,-10,5,6336
24090,1,-7,2,6340
24105,1,3,-12,6343
24120,1,8,3,6347
24135,1,-1,-12,6351
24150,1,-4,8,6355
24165,1,1,2,6359
24180,1,10,1,6363
24195,1,-2,-2,6367
24210,1,10,1,6371
24225,-1,1,0,6374
24240,1,-12,9,6378
24255,-1,4,6,6382
24270,-1,10,1,6386
24285,1,8,-11,6390
24300,-1,12,-5,6394
24315,1,-4,8,6398
24330,-1,-12,-4,6401
24345,1,-10,-2,6405
24360,1,5,-4,6409
24375,1,12,-5,6413
24390,-1,-1,5,6417
24405,-1,8,-9,6421
24420,-1,10,-3,6425
24435,1,-11,-7,6429
24450,1,8,0,6432
24465,-1,-10,7,6436
24480,1,-12,-1,6440
24495,-1,-3,7,6444
24510,1,-3,-5,6448
24525,1,-1,-9,6452
24540,1,-9,-2,6456
24555,-1,2,-3,6459
24570,-1,-9,7,6463
24585,1,-6,-10,6467
24600,1,11,0,6471
24615,1,-6,12,6475
24630,1,-4,0,6479
24645,-1,-12,5,6483
24660,-1,12,0,6487
24675,1,6,5,6490
24690,-1,-10,9,6494
24705,1,8,11,6498
24720,1,-7,5,6502
24735,-1,8,12,6506
24750,1,-11,-6,6510
24765,-1,0,12,6514
24780,-1,0,-7,6517
24795,1,-1,8,6521
24810,1,12,-1,6525
24825,-1,11,-5,6529
24840,-1,8,7,6533
24855,1,7,10,6537
24870,-1,-4,-5,6541
24885,1,2,-9,6545
24900,1,-6,1,6548
24915,1,-7,-3,6552
24930,-1,-9,11,6556
24945,1,-5,-4,6560
24960,1,6,10,6564
24975,1,10,11,6568
24990,-1,3,2,6572
25005,1,4,-10,6575
25020,-1,7,-11,6579
25035,1,7,-2,6583
25050,1,-2,-5,6587
25065,-1,10,-8,6591
25080,-1,1,-5,6595
25095,1,-4,0,6599
25110,-1,8,-7,6603
25125,1,-8,5,6606
25140,1,12,-1,6610
25155,1,12,11,6614
25170,-1,10,1,6618
25185,1,-8,-6,6622
25200,-1,11,3,6626
25215,-1,9,-4,6630
25230,-1,-12,1,6633
25245,1,-9,12,6637
25260,-1,7,-7,6641
25275,1,5,-3,6645
25290,1,-7,-1,6649
25305,1,-5,-1,6653
25320,-1,8,1,6657
25335,1,-10,11,6661
25350,-1,1,1,6664
25365,1,4,-5,6668
25380,-1,2,3,6672
25395,-1,-5,8,6676
25410,-1,1,6,6680
25425,1,8,-3,6684
25440,1,4,9,6688
25455,-1,8,-2,6692
25470,1,12,-3,6695
25485,-1,-6,11,6699
25500,1,4,9,6703
25515,-1,-10,8,6707
25530,-1,-10,1,6711
25545,-1,-5,5,6715
25560,1,-4,-10,6719
25575,1,0,8,6722
25590,1,10,4,6726
25605,-1,4,6,6730
25620,-1,-11,-10,6734
25635,1,11,4,6738
25650,-1,4,7,6742
25665,-1,-5,12,6746
25680,-1,-4,-7,6750
25695,-1,4,-1,6753
25710,1,1,1,6757
25725,-1,-7,-12,6761
25740,-1,3,-10,6765
25755,1,12,-8,6769
25770,-1,-10,-12,6773
25785,1,8,9,6777
25800,-1,-2,7,6780
25815,1,-9,6,6784
25830,-1,9,-11,6788
25845,1,0,3,6792
25860,-1,-3,-6,6796
25875,-1,3,12,6800
25890,1,3,11,6804
25905,-1,-6,0,6808
25920,-1,9,-1,6811
25935,1,5,2,6815
25950,1,-1,4,6819
25965,-1,-6,-1,6823
25980,1,-10,-4,6827
25995,-1,0,-9,6831
26010,-1,1,-11,6835
26025,1,-3,7,6838
26040,1,12,6,6842
26055,-1,5,-9,6846
26070,-1,7,-12,6850
26085,-1,-2,1,6854
26100,-1,3,-12,6858
26115,-1,-12,8,6862
26130,-1,-6,2,6866
26145,-1,12,-4,6869
26160,-1,3,2,6873
26175,-1,-4,-9,6877
26190,-1,2,-3,6881
26205,-1,3,-8,6885
26220,1,2,5,6889
26235,1,3,7,6893
26250,1,-4,0,6896
26265,-1,6,-8,6900
26280,-1,-6,-5,6904
26295,-1,-4,-5,6908
26310,-1,5,-4,6912
26325,-1,-6,-1,6916
26340,1,3,1,6920
26355,-1,-6,-4,6924
26370,-1,-8,10,6927
26385,1,10,5,6931
26400,-1,12,-4,6935
26415,1,9,-12,6939
26430,1,4,7,6943
26445,1,7,-1,6947
26460,-1,10,-8,6951
26475,-1,-6,-1,6955
26490,-1,-11,0,6958
26505,1,-11,-9,6962
26520,-1,12,8,6966
26535,1,10,10,6970
26550,1,-8,-6,6974
26565,-1,1,11,6978
26580,1,7,0,6982
26595,-1,9,-10,6985
26610,-1,-12,12,6989
26625,-1,9,-4,6993
26640,1,1,7,6997
26655,-1,9,2,7001
26670,1,5,-8,7005
26685,-1,2,7,7009
26700,-1,-4,0,7013
26715,-1,-10,-1,7016
26730,-1,6,-4,7020
26745,-1,-6,-12,7024
26760,-1,-10,-11,7028
26775,1,4,4,7032
26790,-1,-5,6,7036
26805,1,-9,9,7040
26820,-1,-1,6,7043
26835,1,3,11,7047
26850,-1,4,4,7051
26865,1,4,-1,7055
26880,-1,8,10,7059
26895,-1,4,-6,7063
26910,1,2,-10,7067
26925,-1,10,6,7071
26940,1,4,-1,7074
26955,1,0,-7,7078
26970,1,7,9,7082
26985,1,-8,3,7086
27000,-1,10,-1,7090
27015,-1,10,3,7094
27030,1,-7,-5,7098
27045,-1,-12,1,7101
27060,-1,-3,-4,7105
27075,-1,-8,-1,7109
27090,-1,-7,1,7113
27105,1,10,12,7117
27120,1,-11,-1,7121
27135,1,-2,7,7125
27150,1,10,-4,7129
27165,1,-1,2,7132
27180,-1,1,9,7136
27195,-1,-8,-6,7140
27210,1,4,-4,7144
27225,-1,1,-12,7148
27240,1,6,0,7152
27255,-1,11,-11,7156
27270,-1,-3,4,7159
27285,1,-6,3,7163
27300,1,4,-9,7167
27315,-1,-10,11,7171
27330,-1,-7,3,7175
27345,-1,12,2,7179
27360,1,-7,9,7183
27375,1,-3,7,7187
27390,-1,-2,-1,7190
27405,1,8,-9,7194
27420,1,4,-5,7198
27435,1,9,10,7202
27450,1,5,-9,7206
27465,-1,-8,8,7210
27480,-1,-6,-12,7214
27495,-1,-11,8,7217
27510,-1,-9,-1,7221
27525,-1,3,-2,7225
27540,1,0,-2,7229
27555,1,-5,2,7233
27570,1,2,5,7237
27585,1,9,-5,7241
27600,1,-8,6,7245
27615,1,12,-3,7248
27630,-1,12,9,7252
27645,1,-4,-6,7256
27660,1,12,-6,7260
27675,1,-9,4,7264
27690,-1,-12,-7,7268
27705,1,-1,-3,7272
27720,1,0,-7,7276
27735,-1,6,1,7279
27750,1,4,3,7283
27765,1,2,0,7287
27780,1,7,-9,7291
27795,1,6,4,7295
27810,1,4,4,7299
27825,1,11,-4,7303
27840,1,-3,10,7306
27855,1,3,1,7310
27870,-1,-11,4,7314
27885,1,-10,-9,7318
27900,-1,7,8,7322
27915,-1,11,-8,7326
27930,1,-5,-2,7330
27945,1,-8,-4,7334
27960,-1,-10,3,7337
27975,1,12,0,7341
27990,1,-2,1,7345
28005,1,-1,-10,7349
28020,-1,3,-10,7353
28035,-1,8,-2,7357
28050,-1,-11,10,7361
28065,-1,10,-11,7364
28080,-1,-10,0,7368
28095,1,-5,1,7372
28110,-1,-12,9,7376
28125,-1,4,-7,7380
28140,1,-5,5,7384
28155,1,-4,0,7388
28170,-1,-8,-8,7392
28185,1,-1,3,7395
28200,-1,-5,-1,7399
28215,1,10,1,7403
28230,-1,-9,-2,7407
28245,1,-5,8,7411
28260,1,-2,12,7415
28275,1,-12,-12,7419
28290,-1,-7,1,7422
28305,-1,9,1,7426
28320,1,12,7,7430
28335,1,-5,-11,7434
28350,1,-7,-4,7438
28365,-1,-5,-3,7442
28380,1,-4,8,7446
28395,1,-7,-10,7450
28410,1,3,10,7453
28425,1,-10,4,7457
28440,-1,3,6,7461
28455,1,-11,-4,7465
28470,-1,-1,2,7469
28485,-1,-7,3,7473
28500,-1,-7,0,7477
28515,-1,0,-6,7480
28530,-1,-12,-11,7484
28545,-1,10,-6,7488
28560,-1,2,5,7492
28575,1,7,-1,7496
28590,-1,10,-11,7500
28605,1,2,-4,7504
28620,1,-12,0,7508
28635,-1,12,7,7511
28650,-1,9,-3,7515
28665,1,10,-8,7519
28680,-1,-6,-3,7523
28695,1,5,5,7527
28710,-1,4,-10,7531
28725,1,-11,3,7535
28740,-1,8,-8,7539
28755,-1,7,-10,7542
28770,-1,0,-10,7546
28785,1,4,6,7550
28800,-1,-1,-7,7554
28815,1,-11,-7,7558
28830,-1,-9,-2,7562
28845,-1,-3,2,7566
28860,1,-2,3,7569
28875,1,-7,-2,7573
28890,-1,-6,5,7577
28905,1,1,11,7581
28920,1,5,-1,7585
28935,1,-11,3,7589
28950,1,11,-6,7593
28965,-1,4,3,7597
28980,1,10,3,7600
28995,-1,11,-11,7604
29010,-1,2,-9,7608
29025,-1,8,7,7612
29040,-1,-4,-11,7616
29055,1,-2,6,7620
29070,1,4,2,7624
29085,-1,-1,4,7627
29100,-1,-12,-7,7631
29115,1,-10,-3,7635
29130,-1,2,7,7639
29145,1,4,5,7643
29160,-1,-7,5,7647
29175,1,-12,8,7651
29190,-1,-2,-7,7655
29205,-1,-8,10,7658
29220,1,6,0,7662
29235,1,0,-1,7666
29250,-1,-1,-5,7670
29265,-1,6,-1,7674
29280,1,8,-5,7678
29295,1,-1,-8,7682
29310,-1,-6,4,7685
29325,1,-1,8,7689
29340,-1,-5,2,7693
29355,1,0,3,7697
29370,-1,0,-2,7701
29385,-1,-4,9,7705
29400,-1,-12,11,7709
29415,-1,0,-6,7713
29430,1,4,-4,7716
29445,1,6,1,7720
29460,1,-10,-10,7724
29475,1,-5,9,7728
29490,1,-9,-12,7732
29505,-1,-8,-4,7736
29520,-1,11,-6,7740
29535,-1,-12,1,7743
29550,-1,2,1,7747
29565,1,11,-10,7751
29580,1,-5,2,7755
29595,1,9,10,7759
29610,1,10,0,7763
29625,-1,-10,11,7767
29640,-1,-7,-12,7771
29655,1,2,-10,7774
29670,-1,-8,3,7778
29685,1,-3,3,7782
29700,1,-1,-4,7786
29715,1,-10,-9,7790
29730,1,-6,-3,7794
29745,-1,-10,3,7798
29760,1,10,11,7801
29775,1,2,-3,7805
29790,-1,-4,8,7809
29805,1,6,11,7813
29820,1,5,12,7817
29835,-1,9,0,7821
29850,-1,-12,1,7825
29865,1,1,2,7829
29880,-1,-9,-4,7832
29895,1,12,9,7836
29910,-1,10,-1,7840
29925,1,-5,-7,7844
29940,1,-6,-7,7848
29955,-1,-3,-3,7852
29970,-1,-8,-8,7856
29985,-1,-7,6,7860
30000,-1,8,11,7863
30015,-1,9,-3,7867
30030,-1,5,-6,7871
30045,-1,-7,-3,7875
30060,-1,0,-11,7879
30075,-1,-10,-7,7883
30090,1,9,10,7887
30105,1,-8,4,7890
30120,-1,-4,-8,7894
30135,1,-1,-5,7898
30150,1,7,8,7902
30165,1,-3,3,7906
30180,1,-2,11,7910
30195,-1,3,10,7914
30210,1,-9,8,7918
30225,-1,-2,6,7921
30240,1,-2,3,7925
30255,-1,-9,3,7929
30270,1,-6,-12,7933
30285,1,2,-9,7937
30300,-1,7,-2,7941
30315,1,-10,1,7945
30330,1,4,3,7948
30345,1,-11,12,7952
30360,-1,3,-9,7956
30375,-1,0,-5,7960
30390,-1,-1,-10,7964
30405,-1,-8,-2,7968
30420,1,6,-7,7972
30435,1,-6,-1,7976
30450,-1,3,-6,7979
30465,1,-5,0,7983
30480,-1,-3,-2,7987
30495,-1,1,-10,7991
30510,1,5,12,7995
30525,1,-12,-1,7999
30540,-1,-6,-9,8003
30555,-1,7,-3,8006
30570,1,0,-11,8010
30585,-1,-3,5,8014
30600,1,1,3,8018
30615,-1,11,-8,8022
30630,1,2,4,8026
30645,1,-5,-2,8030
30660,-1,8,-11,8034
30675,1,-7,11,8037
30690,1,-5,-10,8041
30705,-1,1,1,8045
30720,1,9,9,8049
30735,-1,-10,8,8053
30750,1,9,-3,8057
30765,1,0,-11,8061
30780,1,7,2,8064
30795,1,-3,-10,8068
30810,1,10,-5,8072
30825,1,10,9,8076
30840,-1,5,9,8080
30855,-1,7,2,8084
30870,1,-5,5,8088
30885,1,12,-5,8092
30900,-1,12,10,8095
30915,-1,-9,-9,8099
30930,-1,7,-12,8103
30945,-1,12,8,8107
30960,1,0,-5,8111
30975,1,-9,-12,8115
30990,1,-2,-8,8119
31005,-1,-1,5,8123
31020,1,5,-5,8126
31035,1,-4,-10,8130
31050,-1,5,9,8134
31065,1,-7,-9,8138
31080,-1,1,12,8142
31095,1,-8,-7,8146
31110,-1,5,7,8150
31125,1,5,12,8153
31140,-1,2,-9,8157
31155,-1,-12,3,8161
31170,1,-9,7,8165
31185,-1,-9,-3,8169
31200,1,3,10,8173
31215,1,-6,0,8177
31230,-1,12,-2,8181
31245,1,3,7,8184
31260,1,12,-1,8188
31275,1,12,-7,8192
31290,1,2,-9,8196
31305,-1,9,12,8200
31320,-1,-11,-11,8204
31335,1,-6,-4,8208
31350,-1,-1,-4,8211
31365,1,-6,0,8215
31380,-1,-3,5,8219
31395,-1,-1,10,8223
