frame,sign,kx,ky,sbxframe
15855,1,2,-10,4214
15870,1,-10,8,4218
15885,1,8,-6,4222
15900,-1,8,-10,4226
15915,-1,11,-7,4229
15930,-1,-3,1,4233
15945,1,10,-12,4237
15960,-1,-6,-11,4241
15975,-1,5,8,4245
15990,-1,-10,-3,4249
16005,1,-11,-5,4253
16020,1,-7,1,4257
16035,1,6,-8,4260
16050,1,9,8,4264
16065,1,0,-7,4268
16080,-1,7,-7,4272
16095,-1,-10,6,4276
16110,-1,-2,11,4280
16125,1,-9,4,4284
16140,1,7,-12,4288
16155,1,6,10,4291
16170,-1,7,-5,4295
16185,-1,-3,-4,4299
16200,-1,2,-7,4303
16215,1,9,9,4307
16230,1,1,10,4311
16245,-1,3,2,4315
16260,-1,2,-2,4318
16275,-1,-5,1,4322
16290,-1,6,-8,4326
16305,-1,-8,-9,4330
16320,1,-10,-7,4334
16335,1,9,6,4338
16350,1,-3,-5,4342
16365,1,-5,5,4346
16380,-1,9,8,4349
16395,1,9,9,4353
16410,1,-1,10,4357
16425,1,1,-5,4361
16440,1,-2,-10,4365
16455,1,-12,-1,4369
16470,1,9,-12,4373
16485,1,2,-4,4376
16500,1,2,-10,4380
16515,1,0,8,4384
16530,-1,1,-6,4388
16545,-1,-9,10,4392
16560,-1,4,-10,4396
16575,1,9,11,4400
16590,-1,0,8,4404
16605,1,8,-1,4407
16620,1,-1,6,4411
16635,1,9,-12,4415
16650,-1,10,7,4419
16665,1,3,-9,4423
16680,-1,11,-5,4427
16695,-1,7,6,4431
16710,1,0,-8,4434
16725,1,-4,1,4438
16740,-1,9,9,4442
16755,-1,-2,7,4446
16770,-1,2,-2,4450
16785,-1,11,-10,4454
16800,1,-1,12,4458
16815,-1,5,-9,4462
16830,1,-8,2,4465
16845,-1,8,-2,4469
16860,1,3,9,4473
16875,1,-11,9,4477
16890,1,-5,12,4481
16905,-1,-10,-8,4485
16920,-1,2,-12,4489
16935,1,-5,-9,4493
16950,1,-2,-8,4496
16965,-1,-3,4,4500
16980,-1,-11,12,4504
16995,-1,2,-7,4508
17010,1,8,4,4512
17025,1,3,-1,4516
17040,1,-11,-6,4520
17055,-1,-6,12,4523
17070,-1,1,3,4527
17085,-1,-8,6,4531
17100,1,-5,4,4535
17115,1,-4,1,4539
17130,-1,0,4,4543
17145,1,-2,-3,4547
17160,1,10,-3,4551
17175,1,-6,2,4554
17190,1,8,-9,4558
17205,1,-11,-6,4562
17220,-1,-7,-3,4566
17235,1,1,-10,4570
17250,1,11,-5,4574
17265,1,-9,6,4578
17280,1,0,9,4581
17295,-1,-10,4,4585
17310,1,5,4,4589
17325,1,-7,11,4593
17340,1,3,-5,4597
17355,-1,9,12,4601
17370,-1,-6,-6,4605
17385,1,6,-4,4609
17400,-1,2,-7,4612
17415,1,-8,-10,4616
17430,1,11,-4,4620
17445,-1,-4,0,4624
17460,-1,-10,-10,4628
17475,1,3,-11,4632
17490,1,-10,-11,4636
17505,-1,-12,9,4639
17520,1,-7,4,4643
17535,1,1,1,4647
17550,-1,-12,11,4651
17565,-1,9,7,4655
17580,-1,-1,-7,4659
17595,1,-3,-9,4663
17610,-1,-12,-8,4667
17625,-1,11,1,4670
17640,1,-5,9,4674
17655,1,-4,10,4678
17670,1,9,3,4682
17685,1,-5,5,4686
17700,-1,-10,-5,4690
17715,1,4,-3,4694
17730,1,-8,-11,4698
17745,1,12,1,4701
17760,-1,-11,1,4705
17775,-1,-5,-4,4709
17790,-1,0,0,4713
17805,-1,-6,-2,4717
17820,-1,-6,1,4721
17835,1,-5,7,4725
17850,1,1,-6,4728
17865,1,-2,-8,4732
17880,1,-9,-12,4736
17895,1,7,9,4740
17910,1,5,-7,4744
17925,-1,-3,8,4748
17940,1,1,6,4752
17955,1,-9,-6,4756
17970,1,9,4,4759
17985,1,-3,3,4763
18000,-1,-12,-12,4767
18015,-1,-5,-9,4771
18030,-1,-5,-10,4775
18045,1,0,-1,4779
18060,-1,1,-12,4783
18075,-1,0,10,4786
18090,1,2,9,4790
18105,1,12,8,4794
18120,-1,2,-8,4798
18135,-1,-9,7,4802
18150,-1,9,-5,4806
18165,1,1,6,4810
18180,-1,-7,7,4814
18195,-1,-4,-6,4817
18210,1,9,6,4821
18225,1,2,11,4825
18240,1,-5,-9,4829
18255,-1,11,3,4833
18270,1,1,-4,4837
18285,-1,-8,1,4841
18300,1,-1,-10,4844
18315,-1,-11,-3,4848
18330,1,9,-12,4852
18345,-1,10,-7,4856
18360,-1,-9,-4,4860
18375,-1,-3,12,4864
18390,-1,-10,7,4868
18405,1,-3,12,4872
18420,-1,12,7,4875
18435,-1,-4,-8,4879
18450,-1,-3,-12,4883
18465,-1,-4,6,4887
18480,1,11,0,4891
18495,-1,-3,0,4895
18510,-1,8,10,4899
18525,1,-11,-3,4903
18540,-1,-3,-6,4906
18555,-1,-1,0,4910
18570,-1,0,10,4914
18585,-1,3,2,4918
18600,1,-4,6,4922
18615,1,-6,-7,4926
18630,1,11,2,4930
18645,-1,-4,-1,4933
18660,-1,11,-11,4937
18675,1,3,-7,4941
18690,-1,12,2,4945
18705,-1,-1,-7,4949
18720,-1,-5,-10,4953
18735,-1,3,3,4957
18750,1,-6,8,4961
18765,-1,-5,-2,4964
18780,-1,1,-2,4968
18795,-1,9,3,4972
18810,1,-8,6,4976
18825,-1,-4,9,4980
18840,1,2,-9,4984
18855,1,-12,5,4988
18870,-1,8,10,4991
18885,-1,-6,-1,4995
18900,1,-6,-12,4999
18915,1,-10,-11,5003
18930,1,4,-12,5007
18945,-1,-1,12,5011
18960,1,-6,3,5015
18975,-1,10,-2,5019
18990,1,9,-4,5022
19005,1,-1,-3,5026
19020,-1,-11,12,5030
19035,1,-3,7,5034
19050,-1,-3,-8,5038
19065,1,6,-8,5042
19080,-1,10,-7,5046
19095,1,4,8,5050
19110,-1,-2,-9,5053
19125,-1,7,1,5057
19140,1,4,9,5061
19155,1,-1,0,5065
19170,1,10,-10,5069
19185,1,6,-3,5073
19200,-1,-11,3,5077
19215,1,-8,9,5080
19230,1,-10,-9,5084
19245,1,-11,-8,5088
19260,-1,-8,6,5092
19275,-1,-1,-4,5096
19290,1,-2,5,5100
19305,1,-4,0,5104
19320,1,4,12,5108
19335,1,-10,5,5111
19350,1,-5,3,5115
19365,-1,9,9,5119
19380,1,-10,-7,5123
19395,-1,1,8,5127
19410,1,7,-1,5131
19425,-1,11,-1,5135
19440,-1,0,-7,5138
19455,1,8,3,5142
19470,-1,5,2,5146
19485,-1,10,6,5150
19500,-1,0,-9,5154
19515,1,-10,12,5158
19530,1,6,12,5162
19545,-1,-2,3,5166
19560,1,-4,6,5169
19575,-1,0,-2,5173
19590,-1,1,6,5177
19605,-1,-6,-3,5181
19620,-1,4,5,5185
19635,-1,5,10,5189
19650,1,-1,0,5193
19665,1,12,-11,5196
19680,1,11,0,5200
19695,1,-8,5,5204
19710,-1,11,11,5208
19725,-1,12,-7,5212
19740,1,-1,10,5216
19755,1,-10,-12,5220
19770,-1,5,2,5224
19785,-1,-1,-7,5227
19800,1,-9,-10,5231
19815,1,11,-1,5235
19830,1,2,-3,5239
19845,-1,-12,-12,5243
19860,-1,6,9,5247
19875,-1,2,-4,5251
19890,-1,-9,4,5255
19905,-1,6,0,5258
19920,1,7,10,5262
19935,1,-4,-8,5266
19950,-1,-5,12,5270
19965,-1,-12,5,5274
19980,-1,-6,-7,5278
19995,1,10,-10,5282
20010,1,-1,8,5285
20025,1,12,8,5289
20040,-1,11,-7,5293
20055,-1,1,-8,5297
20070,1,4,5,5301
20085,-1,-7,-8,5305
20100,-1,-10,-5,5309
20115,1,8,-4,5313
20130,1,11,3,5316
20145,-1,9,1,5320
20160,-1,0,7,5324
20175,-1,4,-8,5328
20190,1,10,11,5332
20205,-1,5,-6,5336
20220,-1,-3,-11,5340
20235,-1,-3,-3,5343
20250,-1,9,-12,5347
20265,1,7,9,5351
20280,1,-5,7,5355
20295,1,11,7,5359
20310,-1,-8,11,5363
20325,-1,3,11,5367
20340,1,-1,11,5371
20355,1,-2,0,5374
20370,1,-3,-12,5378
20385,1,-5,-12,5382
20400,1,-9,5,5386
20415,1,-5,-12,5390
20430,1,-10,-4,5394
20445,1,-5,5,5398
20460,1,8,4,5401
20475,-1,-9,-4,5405
20490,1,5,-3,5409
20505,-1,12,1,5413
20520,-1,0,-8,5417
20535,-1,-10,0,5421
20550,-1,-5,10,5425
20565,-1,6,6,5429
20580,-1,-2,-2,5432
20595,-1,-9,2,5436
20610,1,-9,11,5440
20625,1,-2,9,5444
20640,-1,-12,-1,5448
20655,1,1,-2,5452
20670,-1,0,9,5456
20685,1,-6,-10,5460
20700,-1,-12,-5,5463
20715,1,5,0,5467
20730,-1,1,-2,5471
20745,-1,-2,-1,5475
20760,-1,-9,-3,5479
20775,-1,-5,-8,5483
20790,-1,-12,2,5487
20805,1,4,-4,5490
20820,-1,-3,2,5494
20835,1,4,7,5498
20850,-1,-7,-9,5502
20865,-1,1,9,5506
20880,1,-11,-12,5510
20895,1,-10,9,5514
20910,1,12,12,5518
20925,-1,8,11,5521
20940,-1,0,-11,5525
20955,1,3,-5,5529
20970,1,-2,-1,5533
20985,-1,-12,-11,5537
21000,1,-12,-6,5541
21015,-1,11,-4,5545
21030,1,-12,-12,5548
21045,1,4,-1,5552
21060,-1,9,-9,5556
21075,-1,5,-9,5560
21090,1,-3,6,5564
21105,-1,11,10,5568
21120,1,-10,-7,5572
21135,-1,-8,2,5576
21150,-1,-2,5,5579
21165,-1,8,-2,5583
21180,1,1,-3,5587
21195,1,-11,12,5591
21210,1,-2,-5,5595
21225,-1,-7,-4,5599
21240,-1,8,-7,5603
21255,1,10,11,5606
21270,1,-1,-11,5610
21285,1,-5,10,5614
21300,-1,11,-8,5618
21315,1,-1,0,5622
21330,-1,11,10,5626
21345,-1,0,10,5630
21360,-1,-7,4,5634
21375,1,4,-7,5637
21390,1,4,-7,5641
21405,-1,-3,2,5645
21420,1,-1,6,5649
21435,1,3,-10,5653
21450,1,6,12,5657
21465,-1,-1,4,5661
21480,1,-7,-7,5665
21495,-1,-2,2,5668
21510,1,-5,2,5672
21525,1,5,10,5676
21540,-1,2,10,5680
21555,1,7,12,5684
21570,1,3,6,5688
21585,-1,12,4,5692
21600,-1,-1,-8,5695
21615,-1,-4,-4,5699
21630,-1,-6,-9,5703
21645,1,8,7,5707
21660,1,1,-5,5711
21675,-1,4,-2,5715
21690,1,12,2,5719
21705,-1,0,-3,5723
21720,1,1,3,5726
21735,-1,8,0,5730
21750,-1,-5,-10,5734
21765,-1,12,11,5738
21780,1,-11,10,5742
21795,1,5,-1,5746
21810,-1,1,3,5750
21825,-1,-5,12,5753
21840,-1,3,1,5757
21855,1,-12,-12,5761
21870,-1,0,10,5765
21885,1,-4,-8,5769
21900,-1,-7,2,5773
21915,-1,5,11,5777
21930,-1,3,-8,5781
21945,1,8,0,5784
21960,-1,-2,8,5788
21975,1,-12,1,5792
21990,-1,8,-8,5796
22005,1,-8,-6,5800
22020,1,2,-11,5804
22035,-1,-12,11,5808
22050,1,-1,-10,5812
22065,-1,-3,-3,5815
22080,-1,-8,7,5819
22095,1,7,9,5823
22110,1,8,8,5827
22125,1,-11,12,5831
22140,1,-4,7,5835
22155,-1,-1,-12,5839
22170,1,3,-2,5842
22185,1,11,9,5846
22200,-1,8,1,5850
22215,-1,-9,-2,5854
22230,1,10,3,5858
22245,-1,0,-11,5862
22260,-1,-2,-3,5866
22275,-1,2,1,5870
22290,1,7,4,5873
22305,1,0,3,5877
22320,1,2,-7,5881
22335,1,6,-7,5885
22350,-1,-11,11,5889
22365,-1,-5,-7,5893
22380,1,5,11,5897
22395,1,-3,-12,5900
22410,1,0,-1,5904
22425,1,-7,1,5908
22440,1,-8,-12,5912
22455,-1,3,8,5916
22470,1,-11,-1,5920
22485,-1,6,-12,5924
22500,1,-2,10,5928
22515,1,-9,-6,5931
22530,-1,-5,-12,5935
22545,-1,8,-8,5939
22560,-1,1,0,5943
22575,-1,-12,0,5947
22590,1,9,1,5951
22605,-1,-6,3,5955
22620,1,11,12,5958
22635,1,10,1,5962
22650,1,-8,-3,5966
22665,1,-5,12,5970
22680,1,-10,-4,5974
22695,1,-5,-3,5978
22710,1,1,9,5982
22725,-1,-7,11,5986
22740,1,4,10,5989
22755,1,0,0,5993
22770,-1,9,-12,5997
22785,-1,-6,3,6001
22800,1,2,10,6005
22815,1,-5,9,6009
22830,1,2,11,6013
22845,1,4,-5,6017
22860,-1,2,7,6020
22875,-1,-8,7,6024
22890,1,-5,6,6028
22905,1,-6,8,6032
22920,-1,-1,-2,6036
22935,-1,-3,12,6040
22950,1,-5,-1,6044
22965,-1,-2,-10,6047
22980,1,8,3,6051
22995,-1,-7,4,6055
23010,1,-8,-2,6059
23025,1,-4,-9,6063
23040,-1,-7,1,6067
23055,-1,-7,3,6071
23070,1,-11,12,6075
23085,1,-3,-12,6078
23100,-1,-7,4,6082
23115,-1,-2,-7,6086
23130,-1,4,1,6090
23145,-1,5,-10,6094
23160,1,-1,-6,6098
23175,1,9,12,6102
23190,-1,-2,-6,6105
23205,1,-6,-5,6109
23220,-1,-11,9,6113
23235,-1,4,2,6117
23250,1,-11,-11,6121
23265,-1,0,-1,6125
23280,1,1,9,6129
23295,-1,-11,-7,6133
23310,1,-3,-4,6136
23325,-1,-4,3,6140
23340,-1,-11,-5,6144
23355,-1,-12,-7,6148
23370,1,-5,3,6152
23385,-1,-4,6,6156
23400,1,-3,-2,6160
23415,-1,-2,8,6163
23430,1,4,-4,6167
23445,-1,-12,-11,6171
23460,1,10,-5,6175
23475,-1,6,-1,6179
23490,1,-9,4,6183
23505,1,11,11,6187
23520,1,-11,-12,6191
23535,-1,-10,1,6194
23550,-1,-7,5,6198
23565,1,2,-8,6202
23580,1,-1,-12,6206
23595,-1,-12,-3,6210
23610,-1,2,2,6214
23625,-1,0,-2,6218
23640,-1,-7,9,6222
23655,1,-2,5,6225
23670,-1,-7,5,6229
23685,1,-1,12,6233
23700,1,-3,-2,6237
23715,-1,-3,9,6241
23730,-1,12,2,6245
23745,-1,7,-3,6249
23760,-1,11,7,6252
23775,-1,-9,5,6256
23790,-1,-4,11,6260
23805,-1,-12,-3,6264
23820,1,12,-7,6268
23835,-1,2,7,6272
23850,-1,-6,6,6276
23865,-1,-10,6,6280
23880,1,3,-10,6283
23895,1,-9,-6,6287
23910,1,9,9,6291
23925,1,8,-4,6295
23940,-1,-6,-10,6299
23955,-1,-9,2,6303
23970,-1,12,8,6307
23985,1,11,-3,6310
24000,-1,-5,-3,6314
24015,-1,11,-3,6318
24030,-1,-5,6,6322
24045,-1,2,-8,6326
24060,1,12,3,6330
24075,1,11,5,6334
24090,1,2,-2,6338
24105,1,0,-7,6341
24120,1,-8,-2,6345
24135,-1,0,2,6349
24150,-1,-4,-10,6353
24165,1,10,-10,6357
24180,-1,11,7,6361
24195,-1,-1,5,6365
24210,-1,-6,12,6368
24225,-1,5,0,6372
24240,1,9,5,6376
24255,-1,-10,-5,6380
24270,-1,-9,-6,6384
24285,1,-1,-6,6388
24300,1,0,5,6392
24315,1,-8,3,6396
24330,1,3,9,6399
24345,-1,-3,9,6403
24360,-1,0,6,6407
24375,-1,-10,-12,6411
24390,1,-12,-10,6415
24405,1,-4,11,6419
24420,-1,10,-2,6423
24435,-1,8,-12,6427
24450,1,4,-2,6430
24465,1,10,-11,6434
24480,-1,-9,4,6438
24495,1,-3,-12,6442
24510,1,-6,-6,6446
24525,-1,-11,8,6450
24540,-1,5,-9,6454
24555,-1,-8,-7,6457
24570,1,-3,2,6461
24585,1,-9,-10,6465
24600,-1,9,-6,6469
24615,1,-6,4,6473
24630,-1,0,-7,6477
24645,1,7,-1,6481
24660,-1,-2,1,6485
24675,1,-2,-1,6488
24690,-1,8,3,6492
24705,-1,-1,5,6496
24720,-1,-1,-12,6500
24735,1,-4,-10,6504
24750,1,6,2,6508
24765,-1,10,6,6512
24780,1,-7,0,6515
24795,-1,3,1,6519
24810,-1,-11,-1,6523
24825,1,1,-11,6527
24840,-1,-6,7,6531
24855,1,6,12,6535
24870,1,7,7,6539
24885,-1,1,2,6543
24900,1,8,-5,6546
24915,-1,-9,9,6550
24930,-1,-10,-1,6554
24945,1,-9,9,6558
24960,1,12,-9,6562
24975,1,6,-10,6566
24990,1,-4,10,6570
25005,-1,-5,-2,6574
25020,1,-9,-1,6577
25035,1,11,-9,6581
25050,-1,-7,7,6585
25065,1,-11,-4,6589
25080,1,4,4,6593
25095,-1,-8,7,6597
25110,1,-11,-3,6601
25125,1,11,12,6604
25140,-1,10,1,6608
25155,-1,-2,-5,6612
25170,1,12,-10,6616
25185,-1,-7,12,6620
25200,-1,-7,9,6624
25215,-1,-1,-3,6628
25230,1,-6,-6,6632
25245,-1,9,-2,6635
25260,-1,-5,-12,6639
25275,-1,4,-9,6643
25290,-1,7,-10,6647
25305,-1,5,11,6651
25320,1,2,10,6655
25335,-1,6,7,6659
25350,-1,9,-9,6662
25365,-1,-3,-11,6666
25380,1,1,5,6670
25395,-1,8,-1,6674
25410,1,-3,-12,6678
25425,-1,-4,9,6682
25440,-1,12,-1,6686
25455,1,10,12,6690
25470,1,-3,12,6693
25485,1,11,10,6697
25500,-1,1,10,6701
25515,-1,-4,-8,6705
25530,-1,0,12,6709
25545,1,-9,-12,6713
25560,1,3,-11,6717
25575,1,4,9,6720
25590,1,11,-11,6724
25605,-1,11,-7,6728
25620,-1,10,6,6732
25635,1,-6,6,6736
25650,1,10,-3,6740
25665,-1,6,-4,6744
25680,1,-6,3,6748
25695,1,-5,5,6751
25710,1,-2,-10,6755
25725,-1,-3,6,6759
25740,-1,2,5,6763
25755,-1,-5,10,6767
25770,-1,-4,6,6771
25785,1,-12,-3,6775
25800,1,-10,12,6779
25815,1,7,7,6782
25830,-1,8,-11,6786
25845,1,-5,-9,6790
25860,-1,-5,10,6794
25875,-1,6,7,6798
25890,-1,9,-6,6802
25905,-1,-2,-12,6806
25920,1,-7,-6,6809
25935,-1,1,10,6813
25950,-1,-1,7,6817
25965,-1,7,-7,6821
25980,-1,12,1,6825
25995,-1,10,8,6829
26010,-1,-12,-7,6833
26025,1,-6,-11,6837
26040,-1,-5,11,6840
26055,1,-1,-6,6844
26070,1,10,12,6848
26085,1,-1,-8,6852
26100,-1,-1,-12,6856
26115,1,-12,8,6860
26130,1,4,-7,6864
26145,-1,-3,5,6867
26160,-1,6,-11,6871
26175,1,5,1,6875
26190,-1,3,11,6879
26205,1,8,-10,6883
26220,1,3,8,6887
26235,-1,-1,8,6891
26250,1,-9,-1,6895
26265,-1,3,9,6898
26280,-1,10,5,6902
26295,1,3,-11,6906
26310,-1,-6,-12,6910
26325,-1,-4,9,6914
26340,-1,11,-7,6918
26355,-1,7,3,6922
26370,-1,-8,4,6925
26385,-1,-1,-6,6929
26400,1,-9,-1,6933
26415,1,-3,8,6937
26430,-1,1,-1,6941
26445,-1,9,9,6945
26460,-1,7,-2,6949
26475,1,10,-4,6953
26490,1,-1,-2,6956
26505,1,6,-2,6960
26520,1,-6,5,6964
26535,-1,-6,-9,6968
26550,1,2,-8,6972
26565,-1,-3,-10,6976
26580,-1,-8,4,6980
26595,1,9,11,6984
26610,1,9,1,6987
26625,-1,8,-7,6991
26640,-1,3,-8,6995
26655,-1,-7,9,6999
26670,-1,6,-9,7003
26685,-1,3,-3,7007
26700,1,0,-7,7011
26715,1,-9,11,7014
26730,1,4,12,7018
26745,-1,-7,-2,7022
26760,-1,-3,6,7026
26775,-1,-12,-2,7030
26790,-1,-6,-8,7034
26805,1,-1,10,7038
26820,-1,12,2,7042
26835,1,-12,3,7045
26850,1,-1,-12,7049
26865,-1,-12,-12,7053
26880,1,5,-12,7057
26895,1,-5,9,7061
26910,-1,1,9,7065
26925,-1,4,8,7069
26940,-1,-10,0,7072
26955,-1,-11,-6,7076
26970,1,-5,12,7080
26985,1,-11,-12,7084
27000,1,5,-9,7088
27015,1,-12,-1,7092
27030,-1,-10,3,7096
27045,-1,-3,0,7100
27060,1,-4,1,7103
27075,1,-4,-8,7107
27090,-1,-5,-4,7111
27105,1,-12,11,7115
27120,1,5,8,7119
27135,-1,6,0,7123
27150,1,-2,-2,7127
27165,1,-11,-2,7131
27180,1,7,-3,7134
27195,-1,-3,3,7138
27210,-1,-8,-10,7142
27225,1,-11,-5,7146
27240,1,11,1,7150
27255,1,-9,10,7154
27270,1,-10,-7,7158
27285,-1,6,11,7161
27300,-1,10,-11,7165
27315,-1,1,11,7169
27330,1,-7,0,7173
27345,1,3,6,7177
27360,1,9,-12,7181
27375,1,10,-7,7185
27390,1,-4,-1,7189
27405,-1,-5,6,7192
27420,-1,4,9,7196
27435,1,-11,5,7200
27450,-1,12,9,7204
27465,-1,2,5,7208
27480,-1,-2,-2,7212
27495,1,-6,-6,7216
27510,1,-10,4,7219
27525,1,-11,-8,7223
27540,-1,-8,4,7227
27555,-1,7,-5,7231
27570,-1,-7,-2,7235
27585,1,4,11,7239
27600,1,6,-6,7243
27615,-1,2,-8,7247
27630,-1,9,3,7250
27645,-1,4,0,7254
27660,-1,-12,3,7258
27675,-1,8,-11,7262
27690,-1,-10,4,7266
27705,-1,-10,-5,7270
27720,-1,-11,11,7274
27735,1,10,-8,7277
27750,1,-4,3,7281
27765,1,3,1,7285
27780,1,6,10,7289
27795,-1,10,-6,7293
27810,-1,6,2,7297
27825,1,-5,0,7301
27840,1,-1,5,7305
27855,-1,-1,-1,7308
27870,-1,-4,5,7312
27885,-1,-9,-12,7316
27900,1,-2,7,7320
27915,1,9,5,7324
27930,1,5,-9,7328
27945,1,-4,-11,7332
27960,-1,-2,-5,7336
27975,1,-9,-1,7339
27990,-1,-3,-8,7343
28005,1,-2,1,7347
28020,-1,10,5,7351
28035,1,3,-10,7355
28050,-1,-3,4,7359
28065,-1,-6,-2,7363
28080,1,9,-5,7366
28095,-1,0,-2,7370
28110,1,2,8,7374
28125,-1,10,2,7378
28140,-1,2,4,7382
28155,-1,-4,6,7386
28170,1,-10,-11,7390
28185,1,1,8,7394
28200,1,-12,-9,7397
28215,1,5,-11,7401
28230,-1,-5,-5,7405
28245,-1,-2,-6,7409
28260,-1,-8,-4,7413
28275,1,-6,10,7417
28290,1,12,8,7421
28305,-1,1,-2,7424
28320,1,7,-3,7428
28335,1,7,4,7432
28350,1,2,2,7436
28365,-1,-7,10,7440
28380,1,8,4,7444
28395,1,-6,5,7448
28410,1,-4,0,7452
28425,1,9,-2,7455
28440,1,0,3,7459
28455,-1,12,-11,7463
28470,-1,-6,1,7467
28485,1,-8,8,7471
28500,1,-9,-3,7475
28515,-1,-4,11,7479
28530,1,6,10,7482
28545,-1,-3,-3,7486
28560,-1,-8,-4,7490
28575,-1,7,-5,7494
28590,-1,-2,-6,7498
28605,-1,-3,10,7502
28620,1,-10,-8,7506
28635,-1,9,-1,7510
28650,-1,5,-11,7513
28665,-1,4,1,7517
28680,-1,-5,5,7521
28695,1,-10,2,7525
28710,-1,4,8,7529
28725,-1,-7,1,7533
28740,1,-3,-5,7537
28755,1,-11,6,7541
28770,-1,4,4,7544
28785,1,-3,8,7548
28800,-1,-1,3,7552
28815,-1,-6,8,7556
28830,1,-12,11,7560
28845,-1,-8,8,7564
28860,-1,11,-12,7568
28875,1,-3,-4,7571
28890,1,10,-6,7575
28905,1,-2,-1,7579
28920,-1,-7,2,7583
28935,-1,11,1,7587
28950,-1,-6,-9,7591
28965,-1,-10,9,7595
28980,-1,-12,5,7599
28995,1,1,-10,7602
29010,1,-9,11,7606
29025,1,1,2,7610
29040,1,3,-12,7614
29055,1,5,9,7618
29070,1,-10,1,7622
29085,-1,-8,-2,7626
29100,1,11,7,7629
29115,1,5,-8,7633
29130,-1,3,3,7637
29145,-1,-11,12,7641
29160,1,3,6,7645
29175,-1,10,3,7649
29190,1,2,-7,7653
29205,1,11,-2,7657
29220,1,8,9,7660
29235,-1,-6,11,7664
29250,1,0,-10,7668
29265,1,0,-2,7672
29280,-1,8,-6,7676
29295,1,6,9,7680
29310,1,9,6,7684
29325,1,-12,-11,7687
29340,-1,3,-4,7691
29355,1,-12,0,7695
29370,1,-5,8,7699
29385,-1,6,10,7703
29400,-1,5,-12,7707
29415,1,-6,10,7711
29430,1,3,11,7715
29445,-1,1,-3,7718
29460,1,2,5,7722
29475,-1,0,-3,7726
29490,-1,2,-3,7730
29505,1,4,6,7734
29520,1,-9,9,7738
29535,1,-8,-5,7742
29550,1,-9,-12,7746
29565,-1,10,-8,7749
29580,1,1,12,7753
29595,-1,5,5,7757
29610,1,2,11,7761
29625,1,-3,0,7765
29640,1,-5,-9,7769
29655,-1,-6,-6,7773
29670,1,-12,12,7776
29685,1,1,-10,7780
29700,-1,10,12,7784
29715,-1,-1,-3,7788
29730,-1,-5,-4,7792
29745,-1,12,5,7796
29760,1,7,-1,7800
29775,-1,5,-2,7804
29790,1,-10,10,7807
29805,1,-6,5,7811
29820,-1,-6,-9,7815
29835,1,-7,-4,7819
29850,1,0,12,7823
29865,1,-2,-4,7827
29880,1,-11,-6,7831
29895,-1,-11,-7,7834
29910,1,-9,-2,7838
29925,1,7,12,7842
29940,-1,-9,5,7846
29955,-1,-7,-12,7850
29970,1,-10,-7,7854
29985,-1,5,-8,7858
30000,-1,6,-1,7862
30015,-1,8,-10,7865
30030,-1,-6,-9,7869
30045,-1,10,9,7873
30060,1,4,4,7877
30075,-1,-11,1,7881
30090,1,12,11,7885
30105,1,6,-8,7889
30120,1,0,-5,7893
30135,1,-10,-12,7896
30150,-1,-5,11,7900
30165,-1,12,2,7904
30180,1,11,11,7908
30195,-1,-8,-3,7912
30210,-1,-12,-4,7916
30225,-1,7,-3,7920
30240,1,-7,11,7923
30255,1,-7,4,7927
30270,1,-1,-2,7931
30285,1,10,1,7935
30300,1,-6,0,7939
30315,-1,2,-9,7943
30330,-1,-9,-11,7947
30345,-1,12,3,7951
30360,1,6,-2,7954
30375,1,-4,-8,7958
30390,1,5,3,7962
30405,-1,1,8,7966
30420,-1,0,3,7970
30435,-1,1,-9,7974
30450,-1,11,12,7978
30465,-1,10,-1,7981
30480,1,-6,1,7985
30495,-1,-6,7,7989
30510,1,-12,12,7993
30525,1,12,-10,7997
30540,-1,5,-5,8001
30555,1,-12,3,8005
30570,1,10,9,8009
30585,1,-1,-8,8012
30600,-1,-11,-5,8016
30615,-1,-3,-7,8020
30630,1,-4,-4,8024
30645,1,7,8,8028
30660,1,1,2,8032
30675,-1,-8,7,8036
30690,1,10,-4,8039
30705,-1,6,6,8043
30720,1,6,11,8047
30735,-1,-2,-8,8051
30750,1,-5,-12,8055
30765,-1,-11,9,8059
30780,-1,12,-11,8063
30795,-1,7,-2,8067
30810,1,-4,10,8070
30825,-1,-6,2,8074
30840,1,11,12,8078
30855,1,4,-3,8082
30870,1,-5,-1,8086
30885,1,-3,10,8090
30900,1,2,6,8094
30915,-1,10,11,8098
30930,1,6,2,8101
30945,1,-1,11,8105
30960,1,-12,10,8109
30975,-1,8,2,8113
30990,1,-1,12,8117
31005,1,1,-8,8121
31020,-1,2,10,8125
31035,-1,-12,12,8128
31050,1,-9,4,8132
31065,-1,-8,-7,8136
31080,-1,5,-8,8140
31095,1,-9,3,8144
31110,1,3,-4,8148
31125,-1,-2,-6,8152
31140,1,-4,0,8156
31155,1,-9,-12,8159
31170,1,5,-12,8163
31185,-1,2,-3,8167
31200,1,-11,2,8171
31215,1,-7,-12,8175
31230,1,6,9,8179
31245,-1,-8,5,8183
31260,1,3,8,8186
31275,1,6,-5,8190
31290,-1,-10,3,8194
31305,-1,9,-6,8198
31320,1,-3,6,8202
31335,-1,9,-10,8206
31350,-1,9,-1,8210
31365,1,-6,10,8214
31380,-1,7,8,8217
