frame,sign,kx,ky,sbxframe
15915,-1,9,3,4232
15930,1,1,-6,4236
15945,-1,6,-8,4240
15960,-1,6,-8,4244
15975,1,-9,-8,4248
15990,1,7,-12,4251
16005,-1,2,2,4255
16020,1,-9,-4,4259
16035,-1,-2,3,4263
16050,1,7,10,4267
16065,-1,9,3,4271
16080,-1,0,-3,4275
16095,-1,8,-4,4279
16110,1,-2,4,4282
16125,-1,-3,-11,4286
16140,1,-2,-3,4290
16155,1,-6,-3,4294
16170,-1,3,-10,4298
16185,1,-8,-9,4302
16200,-1,-6,4,4306
16215,-1,-7,6,4309
16230,-1,-12,9,4313
16245,-1,8,-11,4317
16260,-1,1,7,4321
16275,-1,-3,-10,4325
16290,-1,9,-7,4329
16305,1,-3,12,4333
16320,1,-8,-2,4337
16335,-1,-2,3,4340
16350,-1,2,8,4344
16365,1,8,-1,4348
16380,1,-1,-9,4352
16395,1,0,1,4356
16410,1,9,-10,4360
16425,1,2,1,4364
16440,1,4,-3,4368
16455,-1,10,-10,4371
16470,1,-12,-12,4375
16485,-1,-9,-6,4379
16500,1,-4,9,4383
16515,1,-11,5,4387
16530,-1,11,-4,4391
16545,-1,2,-2,4395
16560,-1,9,-1,4398
16575,-1,7,7,4402
16590,-1,-3,-12,4406
16605,1,-11,-3,4410
16620,-1,-1,-4,4414
16635,1,0,-11,4418
16650,1,8,-12,4422
16665,-1,2,0,4426
16680,1,-1,-4,4429
16695,-1,-3,-2,4433
16710,1,2,-10,4437
16725,1,9,-9,4441
16740,-1,10,3,4445
16755,1,-4,-7,4449
16770,1,8,-4,4453
16785,-1,0,-6,4456
16800,1,-12,-10,4460
16815,-1,-3,3,4464
16830,1,3,-5,4468
16845,1,9,12,4472
16860,-1,-11,-12,4476
16875,1,2,-10,4480
16890,-1,-4,12,4484
16905,-1,0,-11,4487
16920,-1,-10,5,4491
16935,1,-6,2,4495
16950,1,-3,-5,4499
16965,1,-7,0,4503
16980,1,9,7,4507
16995,1,12,0,4511
17010,1,6,-5,4514
17025,1,5,-6,4518
17040,1,-9,11,4522
17055,1,3,-8,4526
17070,-1,-1,-9,4530
17085,1,0,4,4534
17100,-1,-3,-1,4538
17115,1,3,-9,4542
17130,-1,7,1,4545
17145,-1,3,-1,4549
17160,-1,-12,9,4553
17175,-1,-12,2,4557
17190,1,5,-3,4561
17205,-1,12,6,4565
17220,-1,3,5,4569
17235,-1,-1,-7,4572
17250,1,-4,8,4576
17265,1,3,9,4580
17280,1,-12,-2,4584
17295,1,-5,11,4588
17310,1,8,-4,4592
17325,-1,-4,-7,4596
17340,-1,0,-10,4600
17355,1,12,-8,4603
17370,1,-1,12,4607
17385,-1,8,8,4611
17400,1,5,2,4615
17415,-1,0,-1,4619
17430,1,6,-4,4623
17445,1,5,-8,4627
17460,-1,-1,2,4630
17475,1,-6,7,4634
17490,-1,0,5,4638
17505,1,9,-6,4642
17520,-1,-8,1,4646
17535,-1,7,9,4650
17550,1,-10,-9,4654
17565,-1,-10,8,4658
17580,-1,7,7,4661
17595,-1,8,-3,4665
17610,-1,-2,-5,4669
17625,-1,-2,1,4673
17640,-1,-3,-5,4677
17655,1,10,1,4681
17670,1,-7,10,4685
17685,-1,9,6,4689
17700,1,12,10,4692
17715,1,-4,11,4696
17730,1,6,-8,4700
17745,1,0,3,4704
17760,1,9,12,4708
17775,1,7,-10,4712
17790,1,3,-10,4716
17805,-1,-12,-7,4719
17820,1,10,10,4723
17835,1,-8,-1,4727
17850,1,2,5,4731
17865,1,-4,10,4735
17880,1,12,-2,4739
17895,1,12,4,4743
17910,1,7,4,4747
17925,1,-5,11,4750
17940,1,3,10,4754
17955,-1,8,9,4758
17970,1,-5,12,4762
17985,-1,12,0,4766
18000,-1,-10,2,4770
18015,-1,-8,10,4774
18030,1,0,-8,4777
18045,1,-6,-5,4781
18060,-1,6,3,4785
18075,1,-6,-6,4789
18090,-1,7,-2,4793
18105,1,-9,10,4797
18120,1,12,0,4801
18135,-1,8,4,4805
18150,-1,5,9,4808
18165,1,3,7,4812
18180,-1,10,7,4816
18195,1,3,-10,4820
18210,1,-6,-10,4824
18225,-1,-11,-8,4828
18240,-1,12,10,4832
18255,1,-3,6,4835
18270,-1,-8,-5,4839
18285,-1,-1,4,4843
18300,1,-8,5,4847
18315,1,-4,-4,4851
18330,-1,2,-1,4855
18345,1,7,-3,4859
18360,1,-6,-2,4863
18375,1,-11,4,4866
18390,1,7,0,4870
18405,-1,12,-4,4874
18420,1,-3,-9,4878
18435,1,-2,12,4882
18450,1,-12,11,4886
18465,1,5,10,4890
18480,1,-3,6,4893
18495,1,2,6,4897
18510,-1,-3,-1,4901
18525,-1,-11,-2,4905
18540,1,-2,-10,4909
18555,-1,4,-5,4913
18570,1,3,9,4917
18585,1,3,-8,4921
18600,1,-3,-8,4924
18615,1,-12,3,4928
18630,1,12,-3,4932
18645,-1,-11,1,4936
18660,-1,-7,0,4940
18675,-1,7,12,4944
18690,1,8,-8,4948
18705,1,9,-2,4952
18720,1,-12,-3,4955
18735,1,-10,-10,4959
18750,1,7,9,4963
18765,-1,-2,-2,4967
18780,-1,-10,4,4971
18795,-1,-6,12,4975
18810,1,-9,-2,4979
18825,1,3,-7,4982
18840,1,1,-3,4986
18855,1,-10,12,4990
18870,-1,-12,10,4994
18885,1,-6,-8,4998
18900,-1,-4,10,5002
18915,-1,7,7,5006
18930,-1,-9,-1,5010
18945,1,4,-12,5013
18960,1,-4,11,5017
18975,-1,1,10,5021
18990,1,12,3,5025
19005,1,-10,5,5029
19020,1,8,2,5033
19035,1,12,-6,5037
19050,1,-4,0,5040
19065,-1,-6,11,5044
19080,-1,1,-12,5048
19095,-1,-9,12,5052
19110,1,-1,9,5056
19125,-1,-6,7,5060
19140,1,2,0,5064
19155,-1,3,-4,5068
19170,1,12,-2,5071
19185,-1,0,1,5075
19200,1,3,-5,5079
19215,-1,-1,0,5083
19230,-1,-10,9,5087
19245,-1,12,4,5091
19260,-1,-7,-8,5095
19275,-1,4,12,5098
19290,1,-4,-1,5102
19305,1,10,10,5106
19320,1,9,-4,5110
19335,1,-6,5,5114
19350,-1,7,9,5118
19365,-1,4,12,5122
19380,-1,-3,-8,5126
19395,1,-2,3,5129
19410,1,-3,-3,5133
19425,1,11,0,5137
19440,-1,-5,7,5141
19455,-1,-7,-2,5145
19470,1,1,-12,5149
19485,1,-12,12,5153
19500,1,-11,5,5156
19515,-1,-3,-1,5160
19530,1,10,-2,5164
19545,-1,1,10,5168
19560,-1,7,-10,5172
19575,-1,-8,-7,5176
19590,-1,-8,4,5180
19605,1,-1,-9,5184
19620,1,-9,-6,5187
19635,-1,-5,5,5191
19650,-1,11,10,5195
19665,1,-2,5,5199
19680,1,7,8,5203
19695,-1,-4,7,5207
19710,1,11,-12,5211
19725,-1,-8,9,5214
19740,-1,12,5,5218
19755,1,11,9,5222
19770,-1,4,9,5226
19785,-1,-9,-9,5230
19800,-1,-12,-10,5234
19815,1,-3,4,5238
19830,-1,2,9,5242
19845,1,-9,-6,5245
19860,1,-9,1,5249
19875,1,2,0,5253
19890,1,-9,5,5257
19905,-1,-11,1,5261
19920,1,1,8,5265
19935,-1,-8,-11,5269
19950,1,-7,0,5273
19965,-1,-8,5,5276
19980,1,-7,-7,5280
19995,1,2,7,5284
20010,1,10,-12,5288
20025,-1,-6,6,5292
20040,-1,-3,12,5296
20055,-1,5,-1,5300
20070,1,-12,1,5303
20085,-1,-10,-10,5307
20100,1,12,-4,5311
20115,-1,9,7,5315
20130,1,-4,9,5319
20145,1,4,-7,5323
20160,1,2,8,5327
20175,-1,11,12,5331
20190,1,-11,1,5334
20205,-1,6,-4,5338
20220,1,-8,-9,5342
20235,1,0,12,5346
20250,1,-10,9,5350
20265,-1,-10,3,5354
20280,-1,5,9,5358
20295,-1,2,3,5361
20310,-1,3,4,5365
20325,-1,-1,3,5369
20340,1,1,11,5373
20355,-1,4,-1,5377
20370,-1,-5,9,5381
20385,1,2,10,5385
20400,1,-7,3,5389
20415,-1,3,-7,5392
20430,-1,3,7,5396
20445,-1,12,-5,5400
20460,-1,-8,-2,5404
20475,-1,-8,-12,5408
20490,1,7,3,5412
20505,1,7,1,5416
20520,1,5,11,5419
20535,-1,-9,2,5423
20550,-1,-10,-7,5427
20565,1,-4,1,5431
20580,-1,-3,-3,5435
20595,-1,4,4,5439
20610,-1,-8,-4,5443
20625,-1,-7,-4,5447
20640,1,-2,6,5450
20655,1,7,6,5454
20670,-1,-9,11,5458
20685,1,8,7,5462
20700,-1,-3,2,5466
20715,-1,1,1,5470
20730,1,-7,10,5474
20745,1,-10,-1,5477
20760,-1,4,-5,5481
20775,1,-11,3,5485
20790,-1,11,-10,5489
20805,1,4,-9,5493
20820,-1,-4,-1,5497
20835,1,12,3,5501
20850,-1,2,-7,5505
20865,-1,7,12,5508
20880,1,-4,4,5512
20895,-1,3,9,5516
20910,-1,-7,-3,5520
20925,1,-6,-8,5524
20940,1,1,-7,5528
20955,1,-2,9,5532
20970,-1,-8,4,5535
20985,1,-7,-6,5539
21000,-1,11,11,5543
21015,-1,-2,5,5547
21030,1,7,9,5551
21045,-1,-1,-4,5555
21060,-1,9,-9,5559
21075,1,-10,-12,5563
21090,-1,10,-7,5566
21105,1,-7,1,5570
21120,-1,3,-12,5574
21135,-1,9,11,5578
21150,1,-10,-11,5582
21165,-1,8,2,5586
21180,1,2,-3,5590
21195,-1,-9,-11,5594
21210,-1,10,7,5597
21225,-1,11,6,5601
21240,1,9,-10,5605
21255,1,0,6,5609
21270,-1,-11,-4,5613
21285,1,2,5,5617
21300,-1,9,12,5621
21315,-1,8,12,5624
21330,-1,2,7,5628
21345,-1,-5,8,5632
21360,-1,-3,4,5636
21375,1,-4,9,5640
21390,-1,-9,-7,5644
21405,-1,-3,-6,5648
21420,1,12,-5,5652
21435,1,-9,-7,5655
21450,1,2,-9,5659
21465,1,11,1,5663
21480,-1,4,-6,5667
21495,1,5,-4,5671
21510,1,6,5,5675
21525,-1,-9,7,5679
21540,1,11,8,5682
21555,1,-9,6,5686
21570,1,-10,0,5690
21585,1,2,1,5694
21600,1,8,11,5698
21615,-1,5,0,5702
21630,-1,-2,-6,5706
21645,-1,9,0,5710
21660,-1,-11,-10,5713
21675,-1,-3,4,5717
21690,-1,-6,-2,5721
21705,-1,-7,-9,5725
21720,1,-9,9,5729
21735,1,3,-7,5733
21750,-1,-3,-3,5737
21765,1,-4,1,5740
21780,-1,-1,1,5744
21795,1,-12,2,5748
21810,-1,4,10,5752
21825,-1,8,-7,5756
21840,-1,8,-6,5760
21855,-1,5,1,5764
21870,1,-6,-11,5768
21885,1,1,-11,5771
21900,-1,-8,0,5775
21915,-1,10,12,5779
21930,1,0,-6,5783
21945,-1,1,-8,5787
21960,-1,-3,11,5791
21975,-1,-8,-7,5795
21990,-1,-3,-4,5798
22005,1,-6,11,5802
22020,-1,11,-9,5806
22035,1,0,8,5810
22050,-1,4,-2,5814
22065,1,2,0,5818
22080,1,0,-12,5822
22095,1,0,7,5826
22110,-1,8,-4,5829
22125,-1,2,4,5833
22140,-1,-5,1,5837
22155,1,-11,-10,5841
22170,-1,12,6,5845
22185,-1,-1,-12,5849
22200,-1,11,-2,5853
22215,1,4,-6,5856
22230,-1,7,5,5860
22245,-1,7,-9,5864
22260,1,-2,0,5868
22275,1,6,-4,5872
22290,-1,6,-2,5876
22305,-1,-3,7,5880
22320,-1,8,9,5884
22335,1,-10,5,5887
22350,1,-12,-10,5891
22365,1,0,-10,5895
22380,-1,-11,-10,5899
22395,1,-1,-3,5903
22410,1,5,6,5907
22425,1,-5,6,5911
22440,-1,4,-5,5915
22455,-1,-9,10,5918
22470,-1,9,-3,5922
22485,1,6,6,5926
22500,1,-9,6,5930
22515,1,-7,12,5934
22530,-1,-1,1,5938
22545,1,-11,-2,5942
22560,1,-10,-11,5945
22575,1,-2,2,5949
22590,1,-12,-1,5953
22605,1,10,8,5957
22620,1,-9,-7,5961
22635,-1,10,1,5965
22650,-1,11,-10,5969
22665,1,5,-8,5973
22680,-1,11,-4,5976
22695,-1,2,7,5980
22710,1,-8,-10,5984
22725,1,-9,7,5988
22740,1,0,7,5992
22755,-1,2,1,5996
22770,-1,-4,6,6000
22785,-1,-9,4,6003
22800,1,0,4,6007
22815,1,5,4,6011
22830,-1,-4,0,6015
22845,-1,6,-12,6019
22860,1,-2,-10,6023
22875,1,-2,8,6027
22890,-1,6,2,6031
22905,1,-1,-4,6034
22920,1,3,-11,6038
22935,-1,-4,4,6042
22950,1,8,6,6046
22965,-1,10,-8,6050
22980,1,-12,6,6054
22995,-1,-10,-11,6058
23010,-1,3,-1,6061
23025,1,-3,-2,6065
23040,-1,4,1,6069
23055,1,8,4,6073
23070,1,4,5,6077
23085,-1,-6,3,6081
23100,1,-8,4,6085
23115,-1,-1,9,6089
23130,1,5,0,6092
23145,-1,9,4,6096
23160,-1,-2,-5,6100
23175,-1,-2,-7,6104
23190,-1,-3,9,6108
23205,-1,-3,4,6112
23220,-1,8,1,6116
23235,1,-3,9,6119
23250,-1,-12,-4,6123
23265,1,4,11,6127
23280,-1,-12,-3,6131
23295,1,10,5,6135
23310,-1,-11,1,6139
23325,1,-9,11,6143
23340,-1,12,3,6147
23355,-1,-10,-12,6150
23370,-1,-10,3,6154
23385,-1,-1,-2,6158
23400,-1,-3,12,6162
23415,1,-6,3,6166
23430,-1,-6,-3,6170
23445,-1,7,-8,6174
23460,-1,-3,-12,6178
23475,-1,1,-6,6181
23490,1,-10,-10,6185
23505,1,12,-8,6189
23520,-1,9,3,6193
23535,-1,1,5,6197
23550,-1,2,9,6201
23565,1,0,3,6205
23580,-1,-12,3,6208
23595,-1,-11,-12,6212
23610,1,-1,8,6216
23625,-1,-7,0,6220
23640,1,-2,-6,6224
23655,-1,3,8,6228
23670,1,8,-7,6232
23685,1,-11,9,6236
23700,1,2,-9,6239
23715,1,11,-10,6243
23730,-1,-10,-10,6247
23745,-1,-3,-4,6251
23760,-1,-4,-1,6255
23775,1,-8,8,6259
23790,1,-7,-8,6263
23805,1,4,8,6266
23820,-1,9,1,6270
23835,-1,4,7,6274
23850,1,-9,-6,6278
23865,1,10,-11,6282
23880,-1,6,-6,6286
23895,-1,8,-9,6290
23910,1,9,-5,6294
23925,-1,-7,-2,6297
23940,1,10,-12,6301
23955,-1,-7,0,6305
23970,-1,-12,-11,6309
23985,1,5,-4,6313
24000,1,4,3,6317
24015,-1,-1,11,6321
24030,-1,-8,-1,6324
24045,1,1,10,6328
24060,-1,-10,-3,6332
24075,-1,4,7,6336
24090,1,-2,2,6340
24105,1,-12,-2,6344
24120,1,9,1,6348
24135,1,8,-1,6352
24150,1,-7,10,6355
24165,-1,4,5,6359
24180,-1,10,2,6363
24195,1,-2,-3,6367
24210,-1,-4,-7,6371
24225,1,11,-10,6375
24240,1,0,1,6379
24255,-1,12,11,6382
24270,1,-9,-1,6386
24285,1,10,3,6390
24300,-1,0,1,6394
24315,1,0,-7,6398
24330,1,2,-9,6402
24345,1,0,-8,6406
24360,-1,5,1,6410
24375,1,-8,8,6413
24390,1,-3,1,6417
24405,-1,-1,-9,6421
24420,-1,7,-7,6425
24435,-1,-10,12,6429
24450,-1,-6,6,6433
24465,-1,11,-8,6437
24480,1,-8,-11,6440
24495,1,2,-8,6444
24510,1,9,4,6448
24525,-1,1,4,6452
24540,1,-5,10,6456
24555,-1,9,-2,6460
24570,-1,5,9,6464
24585,-1,-4,-5,6468
24600,1,2,12,6471
24615,1,-7,11,6475
24630,1,7,-11,6479
24645,-1,-3,11,6483
24660,-1,5,10,6487
24675,-1,12,10,6491
24690,-1,-4,10,6495
24705,-1,4,-5,6499
24720,-1,-11,-10,6502
24735,1,-1,8,6506
24750,1,-2,-7,6510
24765,1,5,2,6514
24780,-1,10,12,6518
24795,1,9,-4,6522
24810,-1,7,-12,6526
24825,-1,3,-6,6529
24840,-1,2,1,6533
24855,1,-1,-3,6537
24870,-1,7,-11,6541
24885,-1,11,1,6545
24900,-1,10,-9,6549
24915,-1,-3,1,6553
24930,-1,4,9,6557
24945,-1,-5,-8,6560
24960,1,-6,-8,6564
24975,-1,9,3,6568
24990,1,10,4,6572
25005,1,6,-3,6576
25020,-1,12,7,6580
25035,1,9,-12,6584
25050,-1,-8,1,6587
25065,1,3,12,6591
25080,1,12,3,6595
25095,1,-2,-8,6599
25110,-1,8,-7,6603
25125,-1,1,-6,6607
25140,1,4,0,6611
25155,-1,7,1,6615
25170,1,5,5,6618
25185,-1,2,-4,6622
25200,1,11,1,6626
25215,-1,5,-11,6630
25230,-1,-9,11,6634
25245,1,-6,4,6638
25260,-1,-3,-1,6642
25275,1,4,-5,6645
25290,-1,-9,3,6649
25305,1,10,6,6653
25320,-1,-1,-5,6657
25335,-1,-9,-6,6661
25350,1,-12,-1,6665
25365,-1,-3,0,6669
25380,1,-6,10,6673
25395,-1,5,9,6676
25410,-1,9,12,6680
25425,1,10,1,6684
25440,1,-1,-11,6688
25455,-1,1,6,6692
25470,-1,-5,-3,6696
25485,1,12,8,6700
25500,1,-9,7,6703
25515,1,-6,3,6707
25530,-1,-3,10,6711
25545,1,7,-1,6715
25560,1,5,7,6719
25575,-1,-7,3,6723
25590,1,-9,10,6727
25605,1,1,12,6731
25620,-1,11,-11,6734
25635,-1,-4,7,6738
25650,-1,9,-2,6742
25665,1,10,12,6746
25680,1,9,0,6750
25695,-1,-9,5,6754
25710,-1,6,1,6758
25725,-1,7,5,6761
25740,1,3,12,6765
25755,-1,1,11,6769
25770,-1,9,-2,6773
25785,1,1,-6,6777
25800,1,3,-9,6781
25815,1,-6,1,6785
25830,-1,-10,-5,6789
25845,-1,-10,3,6792
25860,-1,-2,-4,6796
25875,-1,-4,-5,6800
25890,-1,-6,-11,6804
25905,-1,11,-5,6808
25920,1,-3,-10,6812
25935,-1,6,-7,6816
25950,-1,-11,11,6820
25965,-1,8,5,6823
25980,1,-2,-5,6827
25995,1,11,8,6831
26010,-1,10,-4,6835
26025,1,12,4,6839
26040,-1,-11,-2,6843
26055,-1,5,-5,6847
26070,1,10,10,6850
26085,1,-6,-1,6854
26100,-1,-2,4,6858
26115,-1,-1,-2,6862
26130,1,8,8,6866
26145,-1,-8,-1,6870
26160,1,-10,-8,6874
26175,1,3,0,6878
26190,-1,-12,-5,6881
26205,-1,-8,6,6885
26220,1,-3,-11,6889
26235,-1,-4,7,6893
26250,-1,6,5,6897
26265,1,-1,-3,6901
26280,-1,-4,-4,6905
26295,1,6,6,6908
26310,-1,-5,1,6912
26325,-1,7,7,6916
26340,-1,3,8,6920
26355,-1,4,-8,6924
26370,1,-9,-12,6928
26385,-1,-11,5,6932
26400,1,8,-7,6936
26415,-1,-9,-8,6939
26430,1,-4,1,6943
26445,1,-3,-3,6947
26460,-1,7,10,6951
26475,-1,-9,1,6955
26490,1,-9,6,6959
26505,-1,4,-3,6963
26520,-1,0,-11,6966
26535,-1,6,8,6970
26550,1,11,-7,6974
26565,-1,12,-1,6978
26580,1,1,-8,6982
26595,-1,-11,7,6986
26610,1,1,12,6990
26625,-1,-4,-11,6994
26640,-1,-9,-5,6997
26655,1,-12,-3,7001
26670,1,6,-8,7005
26685,1,2,-4,7009
26700,-1,-10,-5,7013
26715,1,-2,9,7017
26730,1,9,-2,7021
26745,-1,-4,-4,7024
26760,-1,-7,-6,7028
26775,1,-5,-2,7032
26790,1,11,5,7036
26805,1,-12,11,7040
26820,-1,9,3,7044
26835,-1,-2,11,7048
26850,-1,-2,11,7052
26865,1,-2,0,7055
26880,-1,6,-1,7059
26895,1,3,9,7063
26910,1,-10,12,7067
26925,-1,10,6,7071
26940,1,12,10,7075
26955,1,-11,-11,7079
26970,1,0,7,7083
26985,1,8,-9,7086
27000,-1,4,12,7090
27015,-1,6,-1,7094
27030,-1,7,-7,7098
27045,-1,9,3,7102
27060,-1,-3,-7,7106
27075,1,9,-1,7110
27090,-1,-11,-5,7113
27105,1,11,-12,7117
27120,-1,6,-10,7121
27135,1,-8,-9,7125
27150,1,8,9,7129
27165,1,10,12,7133
27180,1,0,8,7137
27195,-1,5,-1,7141
27210,1,10,-2,7144
27225,1,-1,12,7148
27240,1,-5,-8,7152
27255,1,-10,-8,7156
27270,-1,-9,1,7160
27285,-1,11,-5,7164
27300,-1,-1,7,7168
27315,-1,4,-6,7171
27330,-1,7,-3,7175
27345,1,0,0,7179
27360,1,2,-12,7183
27375,1,11,12,7187
27390,1,3,-4,7191
27405,-1,-1,2,7195
27420,-1,-3,0,7199
27435,-1,10,-11,7202
27450,1,11,6,7206
27465,1,-12,10,7210
27480,1,-4,9,7214
27495,-1,-4,10,7218
27510,1,-6,6,7222
27525,-1,7,9,7226
27540,-1,6,-8,7229
27555,-1,-10,11,7233
27570,1,-3,-7,7237
27585,-1,-11,3,7241
27600,-1,0,6,7245
27615,-1,-10,-2,7249
27630,1,6,-8,7253
27645,-1,10,-7,7257
27660,-1,-4,-8,7260
27675,-1,0,6,7264
27690,1,-12,-2,7268
27705,-1,-3,12,7272
27720,-1,7,9,7276
27735,-1,6,-5,7280
27750,-1,-4,-9,7284
27765,1,-8,-9,7287
27780,1,7,0,7291
27795,-1,-11,-10,7295
27810,-1,2,6,7299
27825,-1,-2,12,7303
27840,1,-7,-11,7307
27855,-1,6,2,7311
27870,1,6,12,7315
27885,-1,-11,-9,7318
27900,-1,2,0,7322
27915,-1,3,-7,7326
27930,-1,7,-1,7330
27945,-1,5,7,7334
27960,1,1,8,7338
27975,-1,8,-10,7342
27990,-1,3,7,7345
28005,1,-9,1,7349
28020,1,-6,5,7353
28035,-1,9,-1,7357
28050,-1,-5,0,7361
28065,1,3,3,7365
28080,1,9,6,7369
28095,1,-5,-9,7373
28110,-1,-2,1,7376
28125,1,9,-11,7380
28140,-1,-1,0,7384
28155,1,-11,6,7388
28170,-1,-4,-8,7392
28185,-1,-4,-7,7396
28200,1,11,7,7400
28215,-1,2,-1,7404
28230,-1,3,-2,7407
28245,-1,10,-2,7411
28260,-1,-4,-1,7415
28275,1,-11,-9,7419
28290,-1,10,-7,7423
28305,1,1,-2,7427
28320,1,-11,7,7431
28335,-1,-12,-2,7434
28350,1,1,-12,7438
28365,1,10,4,7442
28380,1,11,-3,7446
28395,-1,8,5,7450
28410,1,12,12,7454
28425,-1,2,3,7458
28440,1,-12,7,7462
28455,-1,1,10,7465
28470,1,-10,-8,7469
28485,1,1,7,7473
28500,1,-1,5,7477
28515,-1,1,5,7481
28530,-1,4,-4,7485
28545,1,-11,-8,7489
28560,-1,-4,-8,7492
28575,-1,10,11,7496
28590,-1,6,-1,7500
28605,1,-7,-3,7504
28620,1,-3,3,7508
28635,-1,4,9,7512
28650,-1,-8,5,7516
28665,1,6,-8,7520
28680,1,-2,6,7523
28695,1,11,-1,7527
28710,-1,9,-6,7531
28725,1,3,4,7535
28740,-1,-8,-8,7539
28755,1,3,8,7543
28770,1,-1,12,7547
28785,-1,9,8,7550
28800,-1,-12,-8,7554
28815,1,-4,9,7558
28830,1,11,-6,7562
28845,1,-5,2,7566
28860,-1,-5,7,7570
28875,-1,1,-6,7574
28890,-1,11,8,7578
28905,1,-10,7,7581
28920,-1,11,-5,7585
28935,1,0,8,7589
28950,1,-5,3,7593
28965,-1,2,12,7597
28980,1,-9,-11,7601
28995,-1,7,-12,7605
29010,1,4,-9,7608
29025,-1,-1,10,7612
29040,-1,-11,-3,7616
29055,-1,-4,-7,7620
29070,1,-8,-5,7624
29085,-1,-9,-12,7628
29100,-1,-3,-1,7632
29115,1,9,1,7636
29130,-1,5,-1,7639
29145,1,-7,11,7643
29160,-1,-6,1,7647
29175,-1,5,-4,7651
29190,-1,9,-11,7655
29205,-1,-1,-9,7659
29220,-1,-1,2,7663
29235,1,-4,-2,7666
29250,-1,2,-8,7670
29265,1,-12,10,7674
29280,-1,2,-8,7678
29295,-1,1,-3,7682
29310,-1,-12,-8,7686
29325,-1,-2,6,7690
29340,-1,6,1,7694
29355,-1,-11,-11,7697
29370,-1,-2,-7,7701
29385,-1,11,-2,7705
29400,-1,-8,8,7709
29415,-1,-2,-8,7713
29430,-1,11,11,7717
29445,-1,7,2,7721
29460,-1,-2,2,7725
29475,1,8,-5,7728
29490,1,1,8,7732
29505,1,-2,-3,7736
29520,1,-6,9,7740
29535,-1,-10,-10,7744
29550,-1,-7,12,7748
29565,1,8,-2,7752
29580,-1,5,11,7755
29595,-1,-10,-12,7759
29610,-1,4,5,7763
29625,1,4,9,7767
29640,1,-11,9,7771
29655,1,-11,-3,7775
29670,-1,5,10,7779
29685,-1,2,0,7783
29700,-1,-4,0,7786
29715,1,0,4,7790
29730,1,-4,8,7794
29745,1,-5,-2,7798
29760,1,5,-1,7802
29775,1,10,0,7806
29790,1,6,0,7810
29805,1,4,9,7813
29820,1,10,-10,7817
29835,-1,5,-7,7821
29850,-1,10,-2,7825
29865,-1,-2,-11,7829
29880,-1,7,-8,7833
29895,1,-10,11,7837
29910,1,-6,0,7841
29925,-1,-8,0,7844
29940,-1,11,0,7848
29955,1,-11,-6,7852
29970,-1,6,8,7856
29985,1,7,5,7860
30000,-1,-4,-1,7864
30015,-1,-6,12,7868
30030,1,11,10,7871
30045,1,10,4,7875
30060,1,5,4,7879
30075,1,-9,10,7883
30090,-1,12,11,7887
30105,-1,12,11,7891
30120,-1,3,-7,7895
30135,1,-6,1,7899
30150,1,11,8,7902
30165,1,-8,11,7906
30180,-1,-7,-3,7910
30195,1,3,1,7914
30210,-1,-2,2,7918
30225,-1,-12,-5,7922
30240,-1,6,5,7926
30255,-1,12,-4,7929
30270,-1,7,-7,7933
30285,1,-4,-4,7937
30300,1,7,0,7941
30315,-1,4,-8,7945
30330,1,3,9,7949
30345,1,3,-10,7953
30360,-1,9,7,7957
30375,-1,1,8,7960
30390,1,-12,-9,7964
30405,-1,-3,-2,7968
30420,1,-3,4,7972
30435,-1,-10,2,7976
30450,1,6,-9,7980
30465,-1,6,8,7984
30480,-1,10,7,7988
30495,-1,-1,-5,7991
30510,-1,-8,-10,7995
30525,1,4,12,7999
30540,1,4,11,8003
30555,-1,-2,3,8007
30570,-1,7,-11,8011
30585,1,12,10,8015
30600,1,-8,-11,8018
30615,1,6,10,8022
30630,1,1,-10,8026
30645,-1,-8,-6,8030
30660,-1,-3,-12,8034
30675,1,-1,6,8038
30690,1,-7,5,8042
30705,1,7,-2,8046
30720,-1,0,-5,8049
30735,1,8,5,8053
30750,-1,1,7,8057
30765,-1,4,-3,8061
30780,-1,2,3,8065
30795,-1,5,1,8069
30810,-1,1,3,8073
30825,-1,4,10,8076
30840,1,4,5,8080
30855,-1,-11,-1,8084
30870,-1,11,6,8088
30885,1,-3,-2,8092
30900,1,1,-12,8096
30915,-1,-4,0,8100
30930,-1,6,-2,8104
30945,-1,-8,3,8107
30960,1,-10,-11,8111
30975,-1,-7,-1,8115
30990,-1,-7,-9,8119
31005,1,-9,-11,8123
31020,1,4,-5,8127
31035,-1,8,-6,8131
31050,-1,1,-11,8134
31065,-1,1,9,8138
31080,-1,-9,-10,8142
31095,1,-1,-7,8146
31110,-1,-2,4,8150
31125,1,12,12,8154
31140,1,-1,-5,8158
31155,-1,9,-9,8162
31170,-1,4,2,8165
31185,1,0,5,8169
31200,1,11,7,8173
31215,-1,-8,1,8177
31230,-1,-3,2,8181
31245,1,5,-11,8185
31260,1,4,-8,8189
31275,-1,-12,-9,8192
31290,-1,9,12,8196
31305,1,11,-1,8200
31320,-1,-6,7,8204
31335,1,-7,8,8208
31350,-1,5,10,8212
31365,1,-3,-2,8216
31380,-1,9,0,8220
31395,1,-6,12,8223
31410,1,-2,-8,8227
31425,-1,9,11,8231
31440,1,-10,11,8235
31455,-1,4,-8,8239
31470,-1,4,1,8243
