frame,sign,kx,ky,sbxframe
31380,-1,-12,-7,8219
31395,-1,-4,-7,8223
31410,-1,-8,-4,8227
31425,1,11,10,8230
31440,1,11,-2,8234
31455,1,6,-1,8238
31470,-1,-2,7,8242
31485,-1,-3,-8,8246
31500,-1,-5,-7,8250
31515,1,0,-8,8254
31530,1,8,8,8257
31545,1,12,-12,8261
31560,-1,-2,8,8265
31575,1,-12,-11,8269
31590,1,-6,-6,8273
31605,-1,-10,9,8277
31620,-1,10,10,8281
31635,-1,0,6,8285
31650,1,-6,12,8288
31665,-1,9,-7,8292
31680,1,-10,11,8296
31695,1,-4,8,8300
31710,1,9,-1,8304
31725,-1,-12,-4,8308
31740,-1,10,5,8312
31755,-1,-11,-9,8315
31770,-1,9,-11,8319
31785,-1,9,2,8323
31800,-1,-2,1,8327
31815,1,3,11,8331
31830,1,-3,-7,8335
31845,-1,-11,9,8339
31860,-1,-8,12,8343
31875,1,5,0,8346
31890,1,-5,8,8350
31905,1,-3,4,8354
31920,-1,-10,5,8358
31935,-1,-3,2,8362
31950,-1,-12,-7,8366
31965,1,3,-1,8370
31980,-1,3,5,8373
31995,-1,7,-10,8377
32010,-1,-5,11,8381
32025,-1,-1,2,8385
32040,1,10,4,8389
32055,-1,-8,-1,8393
32070,1,5,-3,8397
32085,-1,-4,-11,8401
32100,-1,4,11,8404
32115,1,-8,11,8408
32130,-1,-4,-9,8412
32145,-1,-11,-11,8416
32160,-1,-2,-7,8420
32175,1,-7,5,8424
32190,1,4,-12,8428
32205,-1,-1,-2,8432
32220,-1,4,4,8435
32235,-1,-9,-4,8439
32250,-1,5,5,8443
32265,-1,-2,-4,8447
32280,-1,-5,12,8451
32295,-1,-8,5,8455
32310,1,4,10,8459
32325,-1,-2,10,8462
32340,-1,-5,10,8466
32355,1,-6,10,8470
32370,1,4,6,8474
32385,1,5,-12,8478
32400,-1,8,8,8482
32415,1,-5,-10,8486
32430,-1,-1,-2,8490
32445,1,-3,2,8493
32460,1,-3,-5,8497
32475,1,-1,5,8501
32490,1,4,-3,8505
32505,1,-1,-6,8509
32520,-1,11,-6,8513
32535,1,10,-8,8517
32550,-1,-1,-3,8520
32565,1,-6,4,8524
32580,1,-1,7,8528
32595,1,11,0,8532
32610,-1,1,7,8536
32625,1,-10,-7,8540
32640,-1,-8,-5,8544
32655,1,10,-6,8548
32670,1,3,-6,8551
32685,-1,0,3,8555
32700,-1,0,2,8559
32715,1,-11,0,8563
32730,1,-3,-8,8567
32745,-1,1,10,8571
32760,1,-8,3,8575
32775,1,-4,9,8578
32790,-1,2,-5,8582
32805,-1,-9,11,8586
32820,1,6,-12,8590
32835,-1,0,9,8594
32850,1,8,12,8598
32865,-1,-3,-4,8602
32880,-1,3,3,8606
32895,1,11,7,8609
32910,1,-9,-7,8613
32925,1,0,-6,8617
32940,-1,-12,-1,8621
32955,1,5,-12,8625
32970,-1,3,6,8629
32985,-1,-8,-4,8633
33000,-1,6,6,8636
33015,-1,7,-4,8640
33030,1,-11,5,8644
33045,-1,-1,11,8648
33060,-1,-5,4,8652
33075,-1,7,-11,8656
33090,-1,2,-3,8660
33105,-1,-4,-6,8664
33120,-1,-4,-2,8667
33135,1,8,1,8671
33150,-1,-6,1,8675
33165,-1,-3,-2,8679
33180,1,-4,10,8683
33195,-1,-7,7,8687
33210,-1,-3,-4,8691
33225,1,9,-3,8695
33240,-1,4,-2,8698
33255,1,5,-1,8702
33270,1,9,-7,8706
33285,-1,-6,-11,8710
33300,-1,6,0,8714
33315,-1,1,-8,8718
33330,1,-8,-12,8722
33345,-1,-2,6,8725
33360,1,-4,3,8729
33375,1,-4,7,8733
33390,1,-6,4,8737
33405,-1,2,-1,8741
33420,-1,9,11,8745
33435,-1,3,-5,8749
33450,-1,-10,-5,8753
33465,-1,-12,3,8756
33480,1,-3,-4,8760
33495,1,-9,8,8764
33510,-1,8,-9,8768
33525,1,2,7,8772
33540,1,7,-7,8776
33555,1,8,-3,8780
33570,-1,1,7,8783
33585,1,3,1,8787
33600,-1,-6,2,8791
33615,-1,-11,10,8795
33630,1,5,-3,8799
33645,-1,4,6,8803
33660,1,11,-3,8807
33675,-1,-9,10,8811
33690,1,8,0,8814
33705,1,-3,-7,8818
33720,1,7,2,8822
33735,-1,-12,5,8826
33750,1,7,-11,8830
33765,-1,0,-12,8834
33780,1,2,-4,8838
33795,-1,8,5,8841
33810,1,-1,4,8845
33825,1,10,-9,8849
33840,1,-6,12,8853
33855,-1,-10,-3,8857
33870,1,5,9,8861
33885,1,1,-11,8865
33900,1,-10,-8,8869
33915,1,-7,0,8872
33930,-1,3,-7,8876
33945,1,5,-9,8880
33960,1,5,10,8884
33975,1,7,-12,8888
33990,1,6,10,8892
34005,1,-10,3,8896
34020,-1,-12,11,8899
34035,-1,-12,12,8903
34050,-1,10,11,8907
34065,-1,0,1,8911
34080,-1,-10,-5,8915
34095,-1,6,4,8919
34110,-1,2,5,8923
34125,-1,-1,7,8927
34140,1,-2,3,8930
34155,-1,-3,-1,8934
34170,1,-1,-10,8938
34185,1,1,-7,8942
34200,1,-9,9,8946
34215,-1,4,-7,8950
34230,1,-6,1,8954
34245,1,12,-11,8958
34260,-1,10,3,8961
34275,-1,0,-1,8965
34290,1,12,-5,8969
34305,1,7,-11,8973
34320,1,7,9,8977
34335,-1,-4,-8,8981
34350,-1,-5,6,8985
34365,1,-12,-9,8988
34380,1,-11,-12,8992
34395,-1,-9,8,8996
34410,-1,11,11,9000
34425,-1,-4,-11,9004
34440,-1,-1,-1,9008
34455,-1,-9,-8,9012
34470,1,1,-3,9016
34485,-1,4,-12,9019
34500,1,9,-8,9023
34515,1,2,4,9027
34530,1,0,-6,9031
34545,-1,2,-11,9035
34560,-1,4,8,9039
34575,1,-5,0,9043
34590,-1,10,2,9046
34605,1,-2,11,9050
34620,-1,-8,-12,9054
34635,-1,-10,-9,9058
34650,1,-1,-5,9062
34665,-1,-1,5,9066
34680,-1,4,4,9070
34695,1,0,-9,9074
34710,-1,9,8,9077
34725,1,10,8,9081
34740,1,-11,-12,9085
34755,1,11,10,9089
34770,-1,3,-10,9093
34785,1,1,3,9097
34800,1,-4,-7,9101
34815,1,7,5,9104
34830,-1,1,-6,9108
34845,-1,12,10,9112
34860,-1,-3,1,9116
34875,1,-11,-6,9120
34890,-1,9,0,9124
34905,1,-2,4,9128
34920,-1,-1,10,9132
34935,-1,2,1,9135
34950,1,-1,0,9139
34965,-1,10,2,9143
34980,1,8,-11,9147
34995,-1,12,-10,9151
35010,1,-10,-4,9155
35025,-1,-4,12,9159
35040,-1,-12,-9,9162
35055,1,-10,-3,9166
35070,-1,-2,3,9170
35085,1,1,0,9174
35100,1,12,-5,9178
35115,-1,-4,6,9182
35130,1,-1,3,9186
35145,-1,-2,-11,9190
35160,1,1,-7,9193
35175,-1,-5,-2,9197
35190,1,-7,-3,9201
35205,1,-1,2,9205
35220,1,-12,-12,9209
35235,-1,-7,-6,9213
35250,1,11,-7,9217
35265,-1,-7,0,9221
35280,1,3,-10,9224
35295,-1,-3,-1,9228
35310,1,12,9,9232
35325,-1,-9,-5,9236
35340,1,-8,2,9240
35355,-1,0,-7,9244
35370,-1,-2,-2,9248
35385,1,12,-10,9251
35400,-1,-1,-2,9255
35415,-1,-9,-10,9259
35430,1,-9,1,9263
35445,1,4,3,9267
35460,-1,-12,10,9271
35475,1,-10,-5,9275
35490,-1,-6,-11,9279
35505,1,-9,8,9282
35520,-1,7,-5,9286
35535,1,-8,-8,9290
35550,1,-7,-1,9294
35565,1,-5,-10,9298
35580,-1,-1,8,9302
35595,1,11,-2,9306
35610,1,-3,-7,9309
35625,-1,-1,6,9313
35640,1,-10,9,9317
35655,-1,10,11,9321
35670,-1,-3,5,9325
35685,-1,11,5,9329
35700,-1,9,-4,9333
35715,1,2,-1,9337
35730,1,8,-7,9340
35745,1,-6,1,9344
35760,-1,-2,12,9348
35775,-1,-6,-8,9352
35790,-1,-6,-10,9356
35805,1,6,-8,9360
35820,-1,-3,-8,9364
35835,-1,5,1,9367
35850,-1,-4,0,9371
35865,-1,-4,11,9375
35880,-1,1,4,9379
35895,-1,0,4,9383
35910,1,-1,10,9387
35925,1,-6,11,9391
35940,-1,9,-2,9395
35955,-1,7,-6,9398
35970,1,-5,-11,9402
35985,-1,7,8,9406
